Technology,Scenario,Sample,Variable,Index,Value,Units
Residential PV,2015 Actual,6,Metric,Labor,0.09034602113592882,Δ$/system
Residential PV,2015 Actual,6,Output,Electricity,184091.7499106097,kWh
Residential PV,2015 Actual,7,Cost,Cost,19538.718787791215,$/system
Residential PV,2015 Actual,7,Metric,GHG,-0.0021868990789783993,ΔgCO2e/system
Residential PV,2015 Actual,7,Metric,LCOE,-2.50192086018175e-06,Δ$/kWh
Residential PV,2015 Actual,7,Metric,Labor,0.026439094563556864,Δ$/system
Residential PV,2015 Actual,7,Output,Electricity,184106.08404182864,kWh
Residential PV,2015 Actual,8,Cost,Cost,19539.268677902983,$/system
Residential PV,2015 Actual,8,Metric,GHG,-5.363977275862908e-05,ΔgCO2e/system
Residential PV,2015 Actual,8,Metric,LCOE,-2.7502898664877318e-06,Δ$/kWh
Residential PV,2015 Actual,8,Metric,Labor,0.07528246097012925,Δ$/system
Residential PV,2015 Actual,8,Output,Electricity,184110.83457941416,kWh
Residential PV,2015 Actual,9,Cost,Cost,19540.64482815017,$/system
Residential PV,2015 Actual,9,Metric,GHG,-0.008719294320670201,ΔgCO2e/system
Residential PV,2015 Actual,9,Metric,LCOE,-2.1350535615582977e-05,Δ$/kWh
Residential PV,2015 Actual,9,Metric,Labor,0.017362477880851657,Δ$/system
Residential PV,2015 Actual,9,Output,Electricity,184091.53710464726,kWh
Residential PV,2015 Actual,10,Cost,Cost,19537.040750089353,$/system
Residential PV,2015 Actual,10,Metric,GHG,-0.004905299805898267,ΔgCO2e/system
Residential PV,2015 Actual,10,Metric,LCOE,3.123205494864889e-06,Δ$/kWh
Residential PV,2015 Actual,10,Metric,Labor,0.04410099475649076,Δ$/system
Residential PV,2015 Actual,10,Output,Electricity,184100.03045763093,kWh
Residential PV,2015 Actual,11,Cost,Cost,19539.52546133552,$/system
Residential PV,2015 Actual,11,Metric,GHG,-0.005134690425151689,ΔgCO2e/system
Residential PV,2015 Actual,11,Metric,LCOE,-1.0667820608822876e-05,Δ$/kWh
Residential PV,2015 Actual,11,Metric,Labor,0.004483945656147625,Δ$/system
Residential PV,2015 Actual,11,Output,Electricity,184099.51962954953,kWh
Residential PV,2015 Actual,12,Cost,Cost,19539.020968089637,$/system
Residential PV,2015 Actual,12,Metric,GHG,-0.005015410164574519,ΔgCO2e/system
Residential PV,2015 Actual,12,Metric,LCOE,-7.774360140003211e-06,Δ$/kWh
Residential PV,2015 Actual,12,Metric,Labor,-0.060828308667396414,Δ$/system
Residential PV,2015 Actual,12,Output,Electricity,184099.78525377976,kWh
Residential PV,2015 Actual,13,Cost,Cost,19540.601771702197,$/system
Residential PV,2015 Actual,13,Metric,GHG,-0.006837768950461509,ΔgCO2e/system
Residential PV,2015 Actual,13,Metric,LCOE,-1.870080162434673e-05,Δ$/kWh
Residential PV,2015 Actual,13,Metric,Labor,0.06122298470381793,Δ$/system
Residential PV,2015 Actual,13,Output,Electricity,184095.72705800325,kWh
Residential PV,2015 Actual,14,Cost,Cost,19538.105705964863,$/system
Residential PV,2015 Actual,14,Metric,GHG,-0.008941676858611913,ΔgCO2e/system
Residential PV,2015 Actual,14,Metric,LCOE,-7.843326527312566e-06,Δ$/kWh
Residential PV,2015 Actual,14,Metric,Labor,-0.009972059292294944,Δ$/system
Residential PV,2015 Actual,14,Output,Electricity,184091.04188280445,kWh
Residential PV,2015 Actual,15,Cost,Cost,19540.37885551554,$/system
Residential PV,2015 Actual,15,Metric,GHG,-0.005144152263980573,ΔgCO2e/system
Residential PV,2015 Actual,15,Metric,LCOE,-1.5315473195331997e-05,Δ$/kWh
Residential PV,2015 Actual,15,Metric,Labor,0.06399562682690885,Δ$/system
Residential PV,2015 Actual,15,Output,Electricity,184099.49855905853,kWh
Residential PV,2015 Actual,16,Cost,Cost,19540.225223102083,$/system
Residential PV,2015 Actual,16,Metric,GHG,-0.005596352576517916,ΔgCO2e/system
Residential PV,2015 Actual,16,Metric,LCOE,-1.5061538505223293e-05,Δ$/kWh
Residential PV,2015 Actual,16,Metric,Labor,0.08738623324211403,Δ$/system
Residential PV,2015 Actual,16,Output,Electricity,184098.4915579056,kWh
Residential PV,2015 Actual,17,Cost,Cost,19538.52274318526,$/system
Residential PV,2015 Actual,17,Metric,GHG,0.000977469303350631,ΔgCO2e/system
Residential PV,2015 Actual,17,Metric,LCOE,2.6247851809685363e-06,Δ$/kWh
Residential PV,2015 Actual,17,Metric,Labor,0.03421959921456619,Δ$/system
Residential PV,2015 Actual,17,Output,Electricity,184113.13074772645,kWh
Residential PV,2015 Actual,18,Cost,Cost,19540.4880426507,$/system
Residential PV,2015 Actual,18,Metric,GHG,-0.002965660859800323,ΔgCO2e/system
Residential PV,2015 Actual,18,Metric,LCOE,-1.311168160998688e-05,Δ$/kWh
Residential PV,2015 Actual,18,Metric,Labor,0.058665936588113254,Δ$/system
Residential PV,2015 Actual,18,Output,Electricity,184104.34982363062,kWh
Residential PV,2015 Actual,19,Cost,Cost,19538.968808577894,$/system
Residential PV,2015 Actual,19,Metric,GHG,-0.008839651071866683,ΔgCO2e/system
Residential PV,2015 Actual,19,Metric,LCOE,-1.2400789759545172e-05,Δ$/kWh
Residential PV,2015 Actual,19,Metric,Labor,0.018519617487072537,Δ$/system
Residential PV,2015 Actual,19,Output,Electricity,184091.26908318893,kWh
Residential PV,2015 Actual,20,Cost,Cost,19540.05555914712,$/system
Residential PV,2015 Actual,20,Metric,GHG,-0.012839695326960054,ΔgCO2e/system
Residential PV,2015 Actual,20,Metric,LCOE,-2.3440343084685233e-05,Δ$/kWh
Residential PV,2015 Actual,20,Metric,Labor,-0.001631020662443916,Δ$/system
Residential PV,2015 Actual,20,Output,Electricity,184082.36141757036,kWh
Residential PV,2015 Actual,21,Cost,Cost,19542.12404477451,$/system
Residential PV,2015 Actual,21,Metric,GHG,-0.002100899491637165,ΔgCO2e/system
Residential PV,2015 Actual,21,Metric,LCOE,-2.088767282361348e-05,Δ$/kWh
Residential PV,2015 Actual,21,Metric,Labor,0.04993347312665719,Δ$/system
Residential PV,2015 Actual,21,Output,Electricity,184106.27555360165,kWh
Residential PV,2015 Actual,22,Cost,Cost,19538.826047401886,$/system
Residential PV,2015 Actual,22,Metric,GHG,0.0001497670088497216,ΔgCO2e/system
Residential PV,2015 Actual,22,Metric,LCOE,-8.50396686957744e-08,Δ$/kWh
Residential PV,2015 Actual,22,Metric,Labor,0.01895254566056792,Δ$/system
Residential PV,2015 Actual,22,Output,Electricity,184111.28754430145,kWh
Residential PV,2015 Actual,23,Cost,Cost,19539.69340993079,$/system
Residential PV,2015 Actual,23,Metric,GHG,-0.003317368915347174,ΔgCO2e/system
Residential PV,2015 Actual,23,Metric,LCOE,-9.24698909039734e-06,Δ$/kWh
Residential PV,2015 Actual,23,Metric,Labor,-0.023841725249894807,Δ$/system
Residential PV,2015 Actual,23,Output,Electricity,184103.56660785738,kWh
Residential PV,2015 Actual,24,Cost,Cost,19539.587878756898,$/system
Residential PV,2015 Actual,24,Metric,GHG,-0.0031173963813984074,ΔgCO2e/system
Residential PV,2015 Actual,24,Metric,LCOE,-8.417052920803303e-06,Δ$/kWh
Residential PV,2015 Actual,24,Metric,Labor,0.03730681384786294,Δ$/system
Residential PV,2015 Actual,24,Output,Electricity,184104.01192504683,kWh
Residential PV,2015 Actual,25,Cost,Cost,19538.45175185282,$/system
Residential PV,2015 Actual,25,Metric,GHG,0.0002712633560690847,ΔgCO2e/system
Residential PV,2015 Actual,25,Metric,LCOE,2.103897695976409e-06,Δ$/kWh
Residential PV,2015 Actual,25,Metric,Labor,-0.009138557750247855,Δ$/system
Residential PV,2015 Actual,25,Output,Electricity,184111.55810351676,kWh
Residential PV,2015 Actual,26,Cost,Cost,19541.724071124096,$/system
Residential PV,2015 Actual,26,Metric,GHG,0.0017998816830981923,ΔgCO2e/system
Residential PV,2015 Actual,26,Metric,LCOE,-1.3707254902392552e-05,Δ$/kWh
Residential PV,2015 Actual,26,Metric,Labor,0.07543542158123273,Δ$/system
Residential PV,2015 Actual,26,Output,Electricity,184114.96217108384,kWh
Residential PV,2015 Actual,27,Cost,Cost,19539.993585280106,$/system
Residential PV,2015 Actual,27,Metric,GHG,-0.004039596273386792,ΔgCO2e/system
Residential PV,2015 Actual,27,Metric,LCOE,-1.1804666449150014e-05,Δ$/kWh
Residential PV,2015 Actual,27,Metric,Labor,0.06182937852645409,Δ$/system
Residential PV,2015 Actual,27,Output,Electricity,184101.95828569998,kWh
Residential PV,2015 Actual,28,Cost,Cost,19539.96038088572,$/system
Residential PV,2015 Actual,28,Metric,GHG,-0.0069828265675795365,ΔgCO2e/system
Residential PV,2015 Actual,28,Metric,LCOE,-1.5403036135105963e-05,Δ$/kWh
Residential PV,2015 Actual,28,Metric,Labor,0.07837659121059914,Δ$/system
Residential PV,2015 Actual,28,Output,Electricity,184095.40403038997,kWh
Residential PV,2015 Actual,29,Cost,Cost,19539.267312251348,$/system
Residential PV,2015 Actual,29,Metric,GHG,-0.0026285318895418186,ΔgCO2e/system
Residential PV,2015 Actual,29,Metric,LCOE,-6.048251244394898e-06,Δ$/kWh
Residential PV,2015 Actual,29,Metric,Labor,-0.06266328376159436,Δ$/system
Residential PV,2015 Actual,29,Output,Electricity,184105.10057335882,kWh
Residential PV,2015 Actual,30,Cost,Cost,19538.453243257445,$/system
Residential PV,2015 Actual,30,Metric,GHG,-0.0021830155508979487,ΔgCO2e/system
Residential PV,2015 Actual,30,Metric,LCOE,-1.0545904574332798e-06,Δ$/kWh
Residential PV,2015 Actual,30,Metric,Labor,-0.050022457837712864,Δ$/system
Residential PV,2015 Actual,30,Output,Electricity,184106.09269002534,kWh
Residential PV,2015 Actual,31,Cost,Cost,19539.345320046854,$/system
Residential PV,2015 Actual,31,Metric,GHG,0.0038721160764225715,ΔgCO2e/system
Residential PV,2015 Actual,31,Metric,LCOE,1.8725288032928056e-06,Δ$/kWh
Residential PV,2015 Actual,31,Metric,Labor,0.03057038796987399,Δ$/system
Residential PV,2015 Actual,31,Output,Electricity,184119.57681279327,kWh
Residential PV,2015 Actual,32,Cost,Cost,19540.73314042418,$/system
Residential PV,2015 Actual,32,Metric,GHG,-0.003394904813248445,ΔgCO2e/system
Residential PV,2015 Actual,32,Metric,LCOE,-1.4994064361187331e-05,Δ$/kWh
Residential PV,2015 Actual,32,Metric,Labor,-0.005197567199047626,Δ$/system
Residential PV,2015 Actual,32,Output,Electricity,184103.39394380472,kWh
Residential PV,2015 Actual,33,Cost,Cost,19537.938865584343,$/system
Residential PV,2015 Actual,33,Metric,GHG,-0.006517129346235606,ΔgCO2e/system
Residential PV,2015 Actual,33,Metric,LCOE,-3.824382200048881e-06,Δ$/kWh
Residential PV,2015 Actual,33,Metric,Labor,0.02905618178306213,Δ$/system
Residential PV,2015 Actual,33,Output,Electricity,184096.44108769804,kWh
Residential PV,2015 Actual,34,Cost,Cost,19538.456586927365,$/system
Residential PV,2015 Actual,34,Metric,GHG,-0.009420267927140458,ΔgCO2e/system
Residential PV,2015 Actual,34,Metric,LCOE,-1.0363801714943777e-05,Δ$/kWh
Residential PV,2015 Actual,34,Metric,Labor,-0.05895713460608931,Δ$/system
Residential PV,2015 Actual,34,Output,Electricity,184089.97611229427,kWh
Residential PV,2015 Actual,35,Cost,Cost,19539.49890257342,$/system
Residential PV,2015 Actual,35,Metric,GHG,-0.0008852612362204582,ΔgCO2e/system
Residential PV,2015 Actual,35,Metric,LCOE,-5.068297027108204e-06,Δ$/kWh
Residential PV,2015 Actual,35,Metric,Labor,0.09617973107674516,Δ$/system
Residential PV,2015 Actual,35,Output,Electricity,184108.98264842405,kWh
Residential PV,2015 Actual,36,Cost,Cost,19540.18023800913,$/system
Residential PV,2015 Actual,36,Metric,GHG,0.0006135635904342962,ΔgCO2e/system
Residential PV,2015 Actual,36,Metric,LCOE,-6.8449457205216335e-06,Δ$/kWh
Residential PV,2015 Actual,36,Metric,Labor,0.08300070796417458,Δ$/system
Residential PV,2015 Actual,36,Output,Electricity,184112.32036909045,kWh
Residential PV,2015 Actual,37,Cost,Cost,19539.415106225926,$/system
Residential PV,2015 Actual,37,Metric,GHG,0.0015055051574535128,ΔgCO2e/system
Residential PV,2015 Actual,37,Metric,LCOE,-1.5442335907778215e-06,Δ$/kWh
Residential PV,2015 Actual,37,Metric,Labor,0.049730432399883284,Δ$/system
Residential PV,2015 Actual,37,Output,Electricity,184114.30662642253,kWh
Residential PV,2015 Actual,38,Cost,Cost,19540.69215653024,$/system
Residential PV,2015 Actual,38,Metric,GHG,0.002608443913430847,ΔgCO2e/system
Residential PV,2015 Actual,38,Metric,LCOE,-7.064590378108582e-06,Δ$/kWh
Residential PV,2015 Actual,38,Metric,Labor,0.013610594119199959,Δ$/system
Residential PV,2015 Actual,38,Output,Electricity,184116.76275165754,kWh
Residential PV,2015 Actual,39,Cost,Cost,19538.400216068796,$/system
Residential PV,2015 Actual,39,Metric,GHG,0.001291240330999699,ΔgCO2e/system
Residential PV,2015 Actual,39,Metric,LCOE,3.6930288934561295e-06,Δ$/kWh
Residential PV,2015 Actual,39,Metric,Labor,-0.05519717171910088,Δ$/system
Residential PV,2015 Actual,39,Output,Electricity,184113.8294818446,kWh
Residential PV,2015 Actual,40,Cost,Cost,19538.771871379948,$/system
Residential PV,2015 Actual,40,Metric,GHG,-0.008490039269730687,ΔgCO2e/system
Residential PV,2015 Actual,40,Metric,LCOE,-1.088214609815119e-05,Δ$/kWh
Residential PV,2015 Actual,40,Metric,Labor,-0.017391593680031292,Δ$/system
Residential PV,2015 Actual,40,Output,Electricity,184092.0476308327,kWh
Residential PV,2015 Actual,41,Cost,Cost,19539.45845543854,$/system
Residential PV,2015 Actual,41,Metric,GHG,-0.0025902187329336357,ΔgCO2e/system
Residential PV,2015 Actual,41,Metric,LCOE,-7.037295439701885e-06,Δ$/kWh
Residential PV,2015 Actual,41,Metric,Labor,-0.0013504993739843485,Δ$/system
Residential PV,2015 Actual,41,Output,Electricity,184105.18589261186,kWh
Residential PV,2015 Actual,42,Cost,Cost,19539.264860377672,$/system
Residential PV,2015 Actual,42,Metric,GHG,-0.003946319297909895,ΔgCO2e/system
Residential PV,2015 Actual,42,Metric,LCOE,-7.726651427744646e-06,Δ$/kWh
Residential PV,2015 Actual,42,Metric,Labor,0.06885400611349723,Δ$/system
Residential PV,2015 Actual,42,Output,Electricity,184102.16600342872,kWh
Residential PV,2015 Actual,43,Cost,Cost,19537.608837635802,$/system
Residential PV,2015 Actual,43,Metric,GHG,-0.00443043642330565,ΔgCO2e/system
Residential PV,2015 Actual,43,Metric,LCOE,6.470283100412644e-07,Δ$/kWh
Residential PV,2015 Actual,43,Metric,Labor,0.05782550050412283,Δ$/system
Residential PV,2015 Actual,43,Output,Electricity,184101.087926988,kWh
Residential PV,2015 Actual,44,Cost,Cost,19540.94106081148,$/system
Residential PV,2015 Actual,44,Metric,GHG,-0.002873184408130669,ΔgCO2e/system
Residential PV,2015 Actual,44,Metric,LCOE,-1.545361498470066e-05,Δ$/kWh
Residential PV,2015 Actual,44,Metric,Labor,-0.007020410942914168,Δ$/system
Residential PV,2015 Actual,44,Output,Electricity,184104.55575867946,kWh
Residential PV,2015 Actual,45,Cost,Cost,19537.58953995219,$/system
Residential PV,2015 Actual,45,Metric,GHG,-0.00609832213264383,ΔgCO2e/system
Residential PV,2015 Actual,45,Metric,LCOE,-1.3892282745286977e-06,Δ$/kWh
Residential PV,2015 Actual,45,Metric,Labor,0.07172481409656939,Δ$/system
Residential PV,2015 Actual,45,Output,Electricity,184097.37372603387,kWh
Residential PV,2015 Actual,46,Cost,Cost,19540.40831573084,$/system
Residential PV,2015 Actual,46,Metric,GHG,-0.005162834488515955,ΔgCO2e/system
Residential PV,2015 Actual,46,Metric,LCOE,-1.549948243902144e-05,Δ$/kWh
Residential PV,2015 Actual,46,Metric,Labor,0.04618627410809495,Δ$/system
Residential PV,2015 Actual,46,Output,Electricity,184099.45695576654,kWh
Residential PV,2015 Actual,47,Cost,Cost,19539.885865518885,$/system
Residential PV,2015 Actual,47,Metric,GHG,0.0011135374730599779,ΔgCO2e/system
Residential PV,2015 Actual,47,Metric,LCOE,-4.6042706378229825e-06,Δ$/kWh
Residential PV,2015 Actual,47,Metric,Labor,0.0618038232919389,Δ$/system
Residential PV,2015 Actual,47,Output,Electricity,184113.4337568133,kWh
Residential PV,2015 Actual,48,Cost,Cost,19538.791806563884,$/system
Residential PV,2015 Actual,48,Metric,GHG,-0.00999166593061318,ΔgCO2e/system
Residential PV,2015 Actual,48,Metric,LCOE,-1.2918389094132565e-05,Δ$/kWh
Residential PV,2015 Actual,48,Metric,Labor,0.009275436575762797,Δ$/system
Residential PV,2015 Actual,48,Output,Electricity,184088.70367078474,kWh
Residential PV,2015 Actual,49,Cost,Cost,19538.580636843442,$/system
Residential PV,2015 Actual,49,Metric,GHG,0.003603697967662356,ΔgCO2e/system
Residential PV,2015 Actual,49,Metric,LCOE,5.681203893992404e-06,Δ$/kWh
Residential PV,2015 Actual,49,Metric,Labor,0.051322678882797845,Δ$/system
Residential PV,2015 Actual,49,Output,Electricity,184118.9790747168,kWh
Residential PV,2015 Actual,50,Cost,Cost,19538.81952214465,$/system
Residential PV,2015 Actual,50,Metric,GHG,-0.005233346392344629,ΔgCO2e/system
Residential PV,2015 Actual,50,Metric,LCOE,-6.959921706753414e-06,Δ$/kWh
Residential PV,2015 Actual,50,Metric,Labor,0.05172975038340155,Δ$/system
Residential PV,2015 Actual,50,Output,Electricity,184099.29993338842,kWh
Residential PV,BoS Fast Progress,1,Cost,Cost,17668.764584820172,$/system
Residential PV,BoS Fast Progress,1,Metric,GHG,0.00013442499752613912,ΔgCO2e/system
Residential PV,BoS Fast Progress,1,Metric,LCOE,0.010157131330835623,Δ$/kWh
Residential PV,BoS Fast Progress,1,Metric,Labor,-583.5277658562525,Δ$/system
Residential PV,BoS Fast Progress,1,Output,Electricity,184111.25337930274,kWh
Residential PV,BoS Fast Progress,2,Cost,Cost,17541.515558829542,$/system
Residential PV,BoS Fast Progress,2,Metric,GHG,-0.0011264808389341852,ΔgCO2e/system
Residential PV,BoS Fast Progress,2,Metric,LCOE,0.010846831129250209,Δ$/kWh
Residential PV,BoS Fast Progress,2,Metric,Labor,-556.545706096171,Δ$/system
Residential PV,BoS Fast Progress,2,Output,Electricity,184108.4454784768,kWh
Residential PV,BoS Fast Progress,3,Cost,Cost,17603.05653508483,$/system
Residential PV,BoS Fast Progress,3,Metric,GHG,0.0027009712259484786,ΔgCO2e/system
Residential PV,BoS Fast Progress,3,Metric,LCOE,0.01051699249358981,Δ$/kWh
Residential PV,BoS Fast Progress,3,Metric,Labor,-544.2368941031855,Δ$/system
Residential PV,BoS Fast Progress,3,Output,Electricity,184116.968799968,kWh
Residential PV,BoS Fast Progress,4,Cost,Cost,17686.36246562873,$/system
Residential PV,BoS Fast Progress,4,Metric,GHG,-0.0032746824339540126,ΔgCO2e/system
Residential PV,BoS Fast Progress,4,Metric,LCOE,0.0100575871871455,Δ$/kWh
Residential PV,BoS Fast Progress,4,Metric,Labor,-530.3297998875746,Δ$/system
Residential PV,BoS Fast Progress,4,Output,Electricity,184103.66166603134,kWh
Residential PV,BoS Fast Progress,5,Cost,Cost,17746.287428179414,$/system
Residential PV,BoS Fast Progress,5,Metric,GHG,-0.002002349494205191,ΔgCO2e/system
Residential PV,BoS Fast Progress,5,Metric,LCOE,0.009733574880255114,Δ$/kWh
Residential PV,BoS Fast Progress,5,Metric,Labor,-473.2522935248776,Δ$/system
Residential PV,BoS Fast Progress,5,Output,Electricity,184106.49501377952,kWh
Residential PV,BoS Fast Progress,6,Cost,Cost,17614.824517969642,$/system
Residential PV,BoS Fast Progress,6,Metric,GHG,-0.004092606549633615,ΔgCO2e/system
Residential PV,BoS Fast Progress,6,Metric,LCOE,0.010445214859119867,Δ$/kWh
Residential PV,BoS Fast Progress,6,Metric,Labor,-480.4810405648727,Δ$/system
Residential PV,BoS Fast Progress,6,Output,Electricity,184101.84023755227,kWh
Residential PV,BoS Fast Progress,7,Cost,Cost,17619.362780913387,$/system
Residential PV,BoS Fast Progress,7,Metric,GHG,-0.0027127352188927034,ΔgCO2e/system
Residential PV,BoS Fast Progress,7,Metric,LCOE,0.010422161396162491,Δ$/kWh
Residential PV,BoS Fast Progress,7,Metric,Labor,-504.02757432794397,Δ$/system
Residential PV,BoS Fast Progress,7,Output,Electricity,184104.91306165795,kWh
Residential PV,BoS Fast Progress,8,Cost,Cost,17597.99176283511,$/system
Residential PV,BoS Fast Progress,8,Metric,GHG,-0.007328478345343115,ΔgCO2e/system
Residential PV,BoS Fast Progress,8,Metric,LCOE,0.010532905044999916,Δ$/kWh
Residential PV,BoS Fast Progress,8,Metric,Labor,-496.647969189733,Δ$/system
Residential PV,BoS Fast Progress,8,Output,Electricity,184094.6343012919,kWh
Residential PV,BoS Fast Progress,9,Cost,Cost,17566.301743881933,$/system
Residential PV,BoS Fast Progress,9,Metric,GHG,0.006045210885048391,ΔgCO2e/system
Residential PV,BoS Fast Progress,9,Metric,LCOE,0.010720478862600635,Δ$/kWh
Residential PV,BoS Fast Progress,9,Metric,Labor,-500.27976302945854,Δ$/system
Residential PV,BoS Fast Progress,9,Output,Electricity,184124.41605973113,kWh
Residential PV,BoS Fast Progress,10,Cost,Cost,17598.896252223818,$/system
Residential PV,BoS Fast Progress,10,Metric,GHG,-0.006185168550373987,ΔgCO2e/system
Residential PV,BoS Fast Progress,10,Metric,LCOE,0.010529313956224973,Δ$/kWh
Residential PV,BoS Fast Progress,10,Metric,Labor,-501.71220757906076,Δ$/system
Residential PV,BoS Fast Progress,10,Output,Electricity,184097.18032846125,kWh
Residential PV,BoS Fast Progress,11,Cost,Cost,17603.846462748847,$/system
Residential PV,BoS Fast Progress,11,Metric,GHG,-0.006115585447176386,ΔgCO2e/system
Residential PV,BoS Fast Progress,11,Metric,LCOE,0.010502505324911898,Δ$/kWh
Residential PV,BoS Fast Progress,11,Metric,Labor,-514.6490823394399,Δ$/system
Residential PV,BoS Fast Progress,11,Output,Electricity,184097.33528250086,kWh
Residential PV,BoS Fast Progress,12,Cost,Cost,17630.932989040273,$/system
Residential PV,BoS Fast Progress,12,Metric,GHG,-0.005674426195398041,ΔgCO2e/system
Residential PV,BoS Fast Progress,12,Metric,LCOE,0.010355884835595547,Δ$/kWh
Residential PV,BoS Fast Progress,12,Metric,Labor,-578.7479715592192,Δ$/system
Residential PV,BoS Fast Progress,12,Output,Electricity,184098.3176964065,kWh
Residential PV,BoS Fast Progress,13,Cost,Cost,17679.068076419397,$/system
Residential PV,BoS Fast Progress,13,Metric,GHG,-0.005323408535858221,ΔgCO2e/system
Residential PV,BoS Fast Progress,13,Metric,LCOE,0.010094828551780108,Δ$/kWh
Residential PV,BoS Fast Progress,13,Metric,Labor,-493.4497732944367,Δ$/system
Residential PV,BoS Fast Progress,13,Output,Electricity,184099.09937474254,kWh
Residential PV,BoS Fast Progress,14,Cost,Cost,17651.942744144177,$/system
Residential PV,BoS Fast Progress,14,Metric,GHG,-0.0003889904518956655,ΔgCO2e/system
Residential PV,BoS Fast Progress,14,Metric,LCOE,0.010247892145363854,Δ$/kWh
Residential PV,BoS Fast Progress,14,Metric,Labor,-555.6831330128687,Δ$/system
Residential PV,BoS Fast Progress,14,Output,Electricity,184110.08778974778,kWh
Residential PV,BoS Fast Progress,15,Cost,Cost,17690.071080686685,$/system
Residential PV,BoS Fast Progress,15,Metric,GHG,-0.0023051493644032917,ΔgCO2e/system
Residential PV,BoS Fast Progress,15,Metric,LCOE,0.010038569857020174,Δ$/kWh
Residential PV,BoS Fast Progress,15,Metric,Labor,-502.6799959114844,Δ$/system
Residential PV,BoS Fast Progress,15,Output,Electricity,184105.8207112416,kWh
Residential PV,BoS Fast Progress,16,Cost,Cost,17825.302841086548,$/system
Residential PV,BoS Fast Progress,16,Metric,GHG,-0.0035353104026540905,ΔgCO2e/system
Residential PV,BoS Fast Progress,16,Metric,LCOE,0.0093025963902124,Δ$/kWh
Residential PV,BoS Fast Progress,16,Metric,Labor,-480.6271501638248,Δ$/system
Residential PV,BoS Fast Progress,16,Output,Electricity,184103.08127575365,kWh
Residential PV,BoS Fast Progress,17,Cost,Cost,17700.03958857358,$/system
Residential PV,BoS Fast Progress,17,Metric,GHG,-0.0033239503006967652,ΔgCO2e/system
Residential PV,BoS Fast Progress,17,Metric,LCOE,0.009983239556370677,Δ$/kWh
Residential PV,BoS Fast Progress,17,Metric,Labor,-531.2497116008612,Δ$/system
Residential PV,BoS Fast Progress,17,Output,Electricity,184103.55195182454,kWh
Residential PV,BoS Fast Progress,18,Cost,Cost,17712.061084920493,$/system
Residential PV,BoS Fast Progress,18,Metric,GHG,-0.006134130412718264,ΔgCO2e/system
Residential PV,BoS Fast Progress,18,Metric,LCOE,0.00991467174620081,Δ$/kWh
Residential PV,BoS Fast Progress,18,Metric,Labor,-485.706740050347,Δ$/system
Residential PV,BoS Fast Progress,18,Output,Electricity,184097.2939848698,kWh
Residential PV,BoS Fast Progress,19,Cost,Cost,17739.06347844342,$/system
Residential PV,BoS Fast Progress,19,Metric,GHG,-0.0035138723281704642,ΔgCO2e/system
Residential PV,BoS Fast Progress,19,Metric,LCOE,0.00977105113854787,Δ$/kWh
Residential PV,BoS Fast Progress,19,Metric,Labor,-420.8858929990763,Δ$/system
Residential PV,BoS Fast Progress,19,Output,Electricity,184103.12901602522,kWh
