Tech,Geo class,Depth,Year,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
egs,6,nearfield,2011,6309.112235,210.6589352,0
egs,7,nearfield,2011,8613.777852,248.1151974,0
egs,8,nearfield,2011,9502.692277,274.0385509,0
egs,9,nearfield,2011,11997.6219,337.2703015,0
egs,10,nearfield,2011,16098.56673,401.1794697,0
geohydro,1,allkm,2011,2499.264602,99.83507234,0
geohydro,2,allkm,2011,3118.238669,114.4237919,0
geohydro,3,allkm,2011,3441.810219,122.5689699,0
geohydro,4,allkm,2011,3875.642041,133.248792,0
geohydro,5,allkm,2011,3777.828469,135.1736429,0
geohydro,6,allkm,2011,4694.486163,161.912221,0
geohydro,7,allkm,2011,5458.580885,187.4383816,0
geohydro,8,allkm,2011,6889.457501,232.3511065,0
geohydro,9,allkm,2011,9723.564835,302.9097727,0
geohydro,10,allkm,2011,17837.68682,515.3854381,0
egs,1,allkm,2012,7416.28505,167.7824276,0
egs,2,allkm,2012,8367.965062,186.985674,0
egs,3,allkm,2012,8663.032186,198.1618809,0
egs,4,allkm,2012,8985.842661,210.8786507,0
egs,5,allkm,2012,10292.38684,239.2451333,0
egs,6,allkm,2012,12157.73273,280.097519,0
egs,7,allkm,2012,12696.49616,270.972801,0
egs,8,allkm,2012,15960.79472,341.9453237,0
egs,9,allkm,2012,20939.48225,453.5118676,0
egs,10,allkm,2012,27632.55876,605.6724327,0
egs,1,nearfield,2012,4452.910091,139.0086162,0
egs,2,nearfield,2012,4465.16267,142.2101749,0
egs,3,nearfield,2012,5274.162737,159.6713458,0
egs,4,nearfield,2012,5301.968948,168.8906748,0
egs,5,nearfield,2012,5316.032864,174.3002891,0
egs,6,nearfield,2012,6309.112235,210.6589352,0
egs,7,nearfield,2012,8613.777852,248.1151974,0
egs,8,nearfield,2012,9502.692277,274.0385509,0
egs,9,nearfield,2012,11997.6219,337.2703015,0
egs,10,nearfield,2012,16098.56673,401.1794697,0
geohydro,1,allkm,2012,2499.264602,99.83507234,0
geohydro,2,allkm,2012,3118.238669,114.4237919,0
geohydro,3,allkm,2012,3441.810219,122.5689699,0
geohydro,4,allkm,2012,3875.642041,133.248792,0
geohydro,5,allkm,2012,3777.828469,135.1736429,0
geohydro,6,allkm,2012,4694.486163,161.912221,0
geohydro,7,allkm,2012,5458.580885,187.4383816,0
geohydro,8,allkm,2012,6889.457501,232.3511065,0
geohydro,9,allkm,2012,9723.564835,302.9097727,0
geohydro,10,allkm,2012,17837.68682,515.3854381,0
egs,1,allkm,2013,7416.28505,167.7824276,0
egs,2,allkm,2013,8367.965062,186.985674,0
egs,3,allkm,2013,8663.032186,198.1618809,0
egs,4,allkm,2013,8985.842661,210.8786507,0
egs,5,allkm,2013,10292.38684,239.2451333,0
egs,6,allkm,2013,12157.73273,280.097519,0
egs,7,allkm,2013,12696.49616,270.972801,0
egs,8,allkm,2013,15960.79472,341.9453237,0
egs,9,allkm,2013,20939.48225,453.5118676,0
egs,10,allkm,2013,27632.55876,605.6724327,0
egs,1,nearfield,2013,4452.910091,139.0086162,0
egs,2,nearfield,2013,4465.16267,142.2101749,0
egs,3,nearfield,2013,5274.162737,159.6713458,0
egs,4,nearfield,2013,5301.968948,168.8906748,0
egs,5,nearfield,2013,5316.032864,174.3002891,0
egs,6,nearfield,2013,6309.112235,210.6589352,0
egs,7,nearfield,2013,8613.777852,248.1151974,0
egs,8,nearfield,2013,9502.692277,274.0385509,0
egs,9,nearfield,2013,11997.6219,337.2703015,0
egs,10,nearfield,2013,16098.56673,401.1794697,0
geohydro,1,allkm,2013,2499.264602,99.83507234,0
geohydro,2,allkm,2013,3118.238669,114.4237919,0
geohydro,3,allkm,2013,3441.810219,122.5689699,0
geohydro,4,allkm,2013,3875.642041,133.248792,0
geohydro,5,allkm,2013,3777.828469,135.1736429,0
geohydro,6,allkm,2013,4694.486163,161.912221,0
geohydro,7,allkm,2013,5458.580885,187.4383816,0
geohydro,8,allkm,2013,6889.457501,232.3511065,0
geohydro,9,allkm,2013,9723.564835,302.9097727,0
geohydro,10,allkm,2013,17837.68682,515.3854381,0
egs,1,allkm,2014,7416.28505,167.7824276,0
egs,2,allkm,2014,8367.965062,186.985674,0
egs,3,allkm,2014,8663.032186,198.1618809,0
egs,4,allkm,2014,8985.842661,210.8786507,0
egs,5,allkm,2014,10292.38684,239.2451333,0
egs,6,allkm,2014,12157.73273,280.097519,0
egs,7,allkm,2014,12696.49616,270.972801,0
egs,8,allkm,2014,15960.79472,341.9453237,0
egs,9,allkm,2014,20939.48225,453.5118676,0
egs,10,allkm,2014,27632.55876,605.6724327,0
egs,1,nearfield,2014,4452.910091,139.0086162,0
egs,2,nearfield,2014,4465.16267,142.2101749,0
egs,3,nearfield,2014,5274.162737,159.6713458,0
egs,4,nearfield,2014,5301.968948,168.8906748,0
egs,5,nearfield,2014,5316.032864,174.3002891,0
egs,6,nearfield,2014,6309.112235,210.6589352,0
egs,7,nearfield,2014,8613.777852,248.1151974,0
egs,8,nearfield,2014,9502.692277,274.0385509,0
egs,9,nearfield,2014,11997.6219,337.2703015,0
egs,10,nearfield,2014,16098.56673,401.1794697,0
geohydro,1,allkm,2014,2499.264602,99.83507234,0
geohydro,2,allkm,2014,3118.238669,114.4237919,0
geohydro,3,allkm,2014,3441.810219,122.5689699,0
geohydro,4,allkm,2014,3875.642041,133.248792,0
geohydro,5,allkm,2014,3777.828469,135.1736429,0
geohydro,6,allkm,2014,4694.486163,161.912221,0
geohydro,7,allkm,2014,5458.580885,187.4383816,0
geohydro,8,allkm,2014,6889.457501,232.3511065,0
geohydro,9,allkm,2014,9723.564835,302.9097727,0
geohydro,10,allkm,2014,17837.68682,515.3854381,0
egs,1,allkm,2015,7416.28505,167.7824276,0
egs,2,allkm,2015,8367.965062,186.985674,0
egs,3,allkm,2015,8663.032186,198.1618809,0
egs,4,allkm,2015,8985.842661,210.8786507,0
egs,5,allkm,2015,10292.38684,239.2451333,0
egs,6,allkm,2015,12157.73273,280.097519,0
egs,7,allkm,2015,12696.49616,270.972801,0
egs,8,allkm,2015,15960.79472,341.9453237,0
egs,9,allkm,2015,20939.48225,453.5118676,0
egs,10,allkm,2015,27632.55876,605.6724327,0
egs,1,nearfield,2015,4452.910091,139.0086162,0
egs,2,nearfield,2015,4465.16267,142.2101749,0
egs,3,nearfield,2015,5274.162737,159.6713458,0
egs,4,nearfield,2015,5301.968948,168.8906748,0
egs,5,nearfield,2015,5316.032864,174.3002891,0
egs,6,nearfield,2015,6309.112235,210.6589352,0
egs,7,nearfield,2015,8613.777852,248.1151974,0
egs,8,nearfield,2015,9502.692277,274.0385509,0
egs,9,nearfield,2015,11997.6219,337.2703015,0
egs,10,nearfield,2015,16098.56673,401.1794697,0
geohydro,1,allkm,2015,2499.264602,99.83507234,0
geohydro,2,allkm,2015,3118.238669,114.4237919,0
geohydro,3,allkm,2015,3441.810219,122.5689699,0
geohydro,4,allkm,2015,3875.642041,133.248792,0
geohydro,5,allkm,2015,3777.828469,135.1736429,0
geohydro,6,allkm,2015,4694.486163,161.912221,0
geohydro,7,allkm,2015,5458.580885,187.4383816,0
geohydro,8,allkm,2015,6889.457501,232.3511065,0
geohydro,9,allkm,2015,9723.564835,302.9097727,0
geohydro,10,allkm,2015,17837.68682,515.3854381,0
egs,1,allkm,2016,7416.28505,167.7824276,0
egs,2,allkm,2016,8367.965062,186.985674,0
egs,3,allkm,2016,8663.032186,198.1618809,0
egs,4,allkm,2016,8985.842661,210.8786507,0
egs,5,allkm,2016,10292.38684,239.2451333,0
egs,6,allkm,2016,12157.73273,280.097519,0
egs,7,allkm,2016,12696.49616,270.972801,0
egs,8,allkm,2016,15960.79472,341.9453237,0
egs,9,allkm,2016,20939.48225,453.5118676,0
egs,10,allkm,2016,27632.55876,605.6724327,0
egs,1,nearfield,2016,4452.910091,139.0086162,0
egs,2,nearfield,2016,4465.16267,142.2101749,0
egs,3,nearfield,2016,5274.162737,159.6713458,0
egs,4,nearfield,2016,5301.968948,168.8906748,0
egs,5,nearfield,2016,5316.032864,174.3002891,0
egs,6,nearfield,2016,6309.112235,210.6589352,0
egs,7,nearfield,2016,8613.777852,248.1151974,0
egs,8,nearfield,2016,9502.692277,274.0385509,0
egs,9,nearfield,2016,11997.6219,337.2703015,0
egs,10,nearfield,2016,16098.56673,401.1794697,0
geohydro,1,allkm,2016,2499.264602,99.83507234,0
geohydro,2,allkm,2016,3118.238669,114.4237919,0
geohydro,3,allkm,2016,3441.810219,122.5689699,0
geohydro,4,allkm,2016,3875.642041,133.248792,0
geohydro,5,allkm,2016,3777.828469,135.1736429,0
geohydro,6,allkm,2016,4694.486163,161.912221,0
geohydro,7,allkm,2016,5458.580885,187.4383816,0
geohydro,8,allkm,2016,6889.457501,232.3511065,0
geohydro,9,allkm,2016,9723.564835,302.9097727,0
geohydro,10,allkm,2016,17837.68682,515.3854381,0
egs,1,allkm,2017,7416.28505,167.7824276,0
egs,2,allkm,2017,8367.965062,186.985674,0
egs,3,allkm,2017,8663.032186,198.1618809,0
egs,4,allkm,2017,8985.842661,210.8786507,0
egs,5,allkm,2017,10292.38684,239.2451333,0
egs,6,allkm,2017,12157.73273,280.097519,0
egs,7,allkm,2017,12696.49616,270.972801,0
egs,8,allkm,2017,15960.79472,341.9453237,0
egs,9,allkm,2017,20939.48225,453.5118676,0
egs,10,allkm,2017,27632.55876,605.6724327,0
egs,1,nearfield,2017,4452.910091,139.0086162,0
egs,2,nearfield,2017,4465.16267,142.2101749,0
egs,3,nearfield,2017,5274.162737,159.6713458,0
egs,4,nearfield,2017,5301.968948,168.8906748,0
egs,5,nearfield,2017,5316.032864,174.3002891,0
egs,6,nearfield,2017,6309.112235,210.6589352,0
egs,7,nearfield,2017,8613.777852,248.1151974,0
egs,8,nearfield,2017,9502.692277,274.0385509,0
egs,9,nearfield,2017,11997.6219,337.2703015,0
egs,10,nearfield,2017,16098.56673,401.1794697,0
geohydro,1,allkm,2017,2499.264602,99.83507234,0
geohydro,2,allkm,2017,3118.238669,114.4237919,0
geohydro,3,allkm,2017,3441.810219,122.5689699,0
geohydro,4,allkm,2017,3875.642041,133.248792,0
geohydro,5,allkm,2017,3777.828469,135.1736429,0
geohydro,6,allkm,2017,4694.486163,161.912221,0
geohydro,7,allkm,2017,5458.580885,187.4383816,0
geohydro,8,allkm,2017,6889.457501,232.3511065,0
geohydro,9,allkm,2017,9723.564835,302.9097727,0
geohydro,10,allkm,2017,17837.68682,515.3854381,0
egs,1,allkm,2018,7416.28505,167.7824276,0
egs,2,allkm,2018,8367.965062,186.985674,0
egs,3,allkm,2018,8663.032186,198.1618809,0
egs,4,allkm,2018,8985.842661,210.8786507,0
egs,5,allkm,2018,10292.38684,239.2451333,0
egs,6,allkm,2018,12157.73273,280.097519,0
egs,7,allkm,2018,12696.49616,270.972801,0
egs,8,allkm,2018,15960.79472,341.9453237,0
egs,9,allkm,2018,20939.48225,453.5118676,0
egs,10,allkm,2018,27632.55876,605.6724327,0
egs,1,nearfield,2018,4452.910091,139.0086162,0
egs,2,nearfield,2018,4465.16267,142.2101749,0
egs,3,nearfield,2018,5274.162737,159.6713458,0
egs,4,nearfield,2018,5301.968948,168.8906748,0
egs,5,nearfield,2018,5316.032864,174.3002891,0
egs,6,nearfield,2018,6309.112235,210.6589352,0
egs,7,nearfield,2018,8613.777852,248.1151974,0
egs,8,nearfield,2018,9502.692277,274.0385509,0
egs,9,nearfield,2018,11997.6219,337.2703015,0
egs,10,nearfield,2018,16098.56673,401.1794697,0
geohydro,1,allkm,2018,2499.264602,99.83507234,0
geohydro,2,allkm,2018,3118.238669,114.4237919,0
geohydro,3,allkm,2018,3441.810219,122.5689699,0
geohydro,4,allkm,2018,3875.642041,133.248792,0
geohydro,5,allkm,2018,3777.828469,135.1736429,0
geohydro,6,allkm,2018,4694.486163,161.912221,0
geohydro,7,allkm,2018,5458.580885,187.4383816,0
geohydro,8,allkm,2018,6889.457501,232.3511065,0
geohydro,9,allkm,2018,9723.564835,302.9097727,0
geohydro,10,allkm,2018,17837.68682,515.3854381,0
egs,1,allkm,2019,7416.28505,167.7824276,0
egs,2,allkm,2019,8367.965062,186.985674,0
egs,3,allkm,2019,8663.032186,198.1618809,0
egs,4,allkm,2019,8985.842661,210.8786507,0
egs,5,allkm,2019,10292.38684,239.2451333,0
egs,6,allkm,2019,12157.73273,280.097519,0
egs,7,allkm,2019,12696.49616,270.972801,0
egs,8,allkm,2019,15960.79472,341.9453237,0
egs,9,allkm,2019,20939.48225,453.5118676,0
egs,10,allkm,2019,27632.55876,605.6724327,0
egs,1,nearfield,2019,4452.910091,139.0086162,0
egs,2,nearfield,2019,4465.16267,142.2101749,0
egs,3,nearfield,2019,5274.162737,159.6713458,0
egs,4,nearfield,2019,5301.968948,168.8906748,0
egs,5,nearfield,2019,5316.032864,174.3002891,0
egs,6,nearfield,2019,6309.112235,210.6589352,0
egs,7,nearfield,2019,8613.777852,248.1151974,0
egs,8,nearfield,2019,9502.692277,274.0385509,0
egs,9,nearfield,2019,11997.6219,337.2703015,0
egs,10,nearfield,2019,16098.56673,401.1794697,0
geohydro,1,allkm,2019,2499.264602,99.83507234,0
geohydro,2,allkm,2019,3118.238669,114.4237919,0
geohydro,3,allkm,2019,3441.810219,122.5689699,0
geohydro,4,allkm,2019,3875.642041,133.248792,0
geohydro,5,allkm,2019,3777.828469,135.1736429,0
geohydro,6,allkm,2019,4694.486163,161.912221,0
geohydro,7,allkm,2019,5458.580885,187.4383816,0
geohydro,8,allkm,2019,6889.457501,232.3511065,0
geohydro,9,allkm,2019,9723.564835,302.9097727,0
geohydro,10,allkm,2019,17837.68682,515.3854381,0
egs,1,allkm,2020,7416.28505,167.7824276,0
egs,2,allkm,2020,8367.965062,186.985674,0
egs,3,allkm,2020,8663.032186,198.1618809,0
egs,4,allkm,2020,8985.842661,210.8786507,0
egs,5,allkm,2020,10292.38684,239.2451333,0
egs,6,allkm,2020,12157.73273,280.097519,0
egs,7,allkm,2020,12696.49616,270.972801,0
egs,8,allkm,2020,15960.79472,341.9453237,0
egs,9,allkm,2020,20939.48225,453.5118676,0
egs,10,allkm,2020,27632.55876,605.6724327,0
egs,1,nearfield,2020,4452.910091,139.0086162,0
egs,2,nearfield,2020,4465.16267,142.2101749,0
egs,3,nearfield,2020,5274.162737,159.6713458,0
egs,4,nearfield,2020,5301.968948,168.8906748,0
egs,5,nearfield,2020,5316.032864,174.3002891,0
egs,6,nearfield,2020,6309.112235,210.6589352,0
egs,7,nearfield,2020,8613.777852,248.1151974,0
egs,8,nearfield,2020,9502.692277,274.0385509,0
egs,9,nearfield,2020,11997.6219,337.2703015,0
egs,10,nearfield,2020,16098.56673,401.1794697,0
geohydro,1,allkm,2020,2499.264602,99.83507234,0
geohydro,2,allkm,2020,3118.238669,114.4237919,0
geohydro,3,allkm,2020,3441.810219,122.5689699,0
geohydro,4,allkm,2020,3875.642041,133.248792,0
geohydro,5,allkm,2020,3777.828469,135.1736429,0
geohydro,6,allkm,2020,4694.486163,161.912221,0
geohydro,7,allkm,2020,5458.580885,187.4383816,0
geohydro,8,allkm,2020,6889.457501,232.3511065,0
geohydro,9,allkm,2020,9723.564835,302.9097727,0
geohydro,10,allkm,2020,17837.68682,515.3854381,0
egs,1,allkm,2021,7416.28505,167.7824276,0
egs,2,allkm,2021,8367.965062,186.985674,0
egs,3,allkm,2021,8663.032186,198.1618809,0
egs,4,allkm,2021,8985.842661,210.8786507,0
egs,5,allkm,2021,10292.38684,239.2451333,0
egs,6,allkm,2021,12157.73273,280.097519,0
egs,7,allkm,2021,12696.49616,270.972801,0
egs,8,allkm,2021,15960.79472,341.9453237,0
egs,9,allkm,2021,20939.48225,453.5118676,0
egs,10,allkm,2021,27632.55876,605.6724327,0
egs,1,nearfield,2021,4452.910091,139.0086162,0
egs,2,nearfield,2021,4465.16267,142.2101749,0
egs,3,nearfield,2021,5274.162737,159.6713458,0
egs,4,nearfield,2021,5301.968948,168.8906748,0
egs,5,nearfield,2021,5316.032864,174.3002891,0
egs,6,nearfield,2021,6309.112235,210.6589352,0
egs,7,nearfield,2021,8613.777852,248.1151974,0
egs,8,nearfield,2021,9502.692277,274.0385509,0
egs,9,nearfield,2021,11997.6219,337.2703015,0
egs,10,nearfield,2021,16098.56673,401.1794697,0
geohydro,1,allkm,2021,2499.264602,99.83507234,0
geohydro,2,allkm,2021,3118.238669,114.4237919,0
geohydro,3,allkm,2021,3441.810219,122.5689699,0
geohydro,4,allkm,2021,3875.642041,133.248792,0
geohydro,5,allkm,2021,3777.828469,135.1736429,0
geohydro,6,allkm,2021,4694.486163,161.912221,0
geohydro,7,allkm,2021,5458.580885,187.4383816,0
geohydro,8,allkm,2021,6889.457501,232.3511065,0
geohydro,9,allkm,2021,9723.564835,302.9097727,0
geohydro,10,allkm,2021,17837.68682,515.3854381,0
egs,1,allkm,2022,7416.28505,167.7824276,0
egs,2,allkm,2022,8367.965062,186.985674,0
egs,3,allkm,2022,8663.032186,198.1618809,0
egs,4,allkm,2022,8985.842661,210.8786507,0
egs,5,allkm,2022,10292.38684,239.2451333,0
egs,6,allkm,2022,12157.73273,280.097519,0
egs,7,allkm,2022,12696.49616,270.972801,0
egs,8,allkm,2022,15960.79472,341.9453237,0
egs,9,allkm,2022,20939.48225,453.5118676,0
egs,10,allkm,2022,27632.55876,605.6724327,0
egs,1,nearfield,2022,4452.910091,139.0086162,0
egs,2,nearfield,2022,4465.16267,142.2101749,0
egs,3,nearfield,2022,5274.162737,159.6713458,0
egs,4,nearfield,2022,5301.968948,168.8906748,0
egs,5,nearfield,2022,5316.032864,174.3002891,0
egs,6,nearfield,2022,6309.112235,210.6589352,0
egs,7,nearfield,2022,8613.777852,248.1151974,0
egs,8,nearfield,2022,9502.692277,274.0385509,0
egs,9,nearfield,2022,11997.6219,337.2703015,0
egs,10,nearfield,2022,16098.56673,401.1794697,0
geohydro,1,allkm,2022,2499.264602,99.83507234,0
geohydro,2,allkm,2022,3118.238669,114.4237919,0
geohydro,3,allkm,2022,3441.810219,122.5689699,0
geohydro,4,allkm,2022,3875.642041,133.248792,0
geohydro,5,allkm,2022,3777.828469,135.1736429,0
geohydro,6,allkm,2022,4694.486163,161.912221,0
geohydro,7,allkm,2022,5458.580885,187.4383816,0
geohydro,8,allkm,2022,6889.457501,232.3511065,0
geohydro,9,allkm,2022,9723.564835,302.9097727,0
geohydro,10,allkm,2022,17837.68682,515.3854381,0
egs,1,allkm,2023,7416.28505,167.7824276,0
egs,2,allkm,2023,8367.965062,186.985674,0
egs,3,allkm,2023,8663.032186,198.1618809,0
egs,4,allkm,2023,8985.842661,210.8786507,0
egs,5,allkm,2023,10292.38684,239.2451333,0
egs,6,allkm,2023,12157.73273,280.097519,0
egs,7,allkm,2023,12696.49616,270.972801,0
egs,8,allkm,2023,15960.79472,341.9453237,0
egs,9,allkm,2023,20939.48225,453.5118676,0
egs,10,allkm,2023,27632.55876,605.6724327,0
egs,1,nearfield,2023,4452.910091,139.0086162,0
egs,2,nearfield,2023,4465.16267,142.2101749,0
egs,3,nearfield,2023,5274.162737,159.6713458,0
egs,4,nearfield,2023,5301.968948,168.8906748,0
egs,5,nearfield,2023,5316.032864,174.3002891,0
egs,6,nearfield,2023,6309.112235,210.6589352,0
egs,7,nearfield,2023,8613.777852,248.1151974,0
egs,8,nearfield,2023,9502.692277,274.0385509,0
egs,9,nearfield,2023,11997.6219,337.2703015,0
egs,10,nearfield,2023,16098.56673,401.1794697,0
geohydro,1,allkm,2023,2499.264602,99.83507234,0
geohydro,2,allkm,2023,3118.238669,114.4237919,0
geohydro,3,allkm,2023,3441.810219,122.5689699,0
geohydro,4,allkm,2023,3875.642041,133.248792,0
geohydro,5,allkm,2023,3777.828469,135.1736429,0
geohydro,6,allkm,2023,4694.486163,161.912221,0
geohydro,7,allkm,2023,5458.580885,187.4383816,0
geohydro,8,allkm,2023,6889.457501,232.3511065,0
geohydro,9,allkm,2023,9723.564835,302.9097727,0
geohydro,10,allkm,2023,17837.68682,515.3854381,0
egs,1,allkm,2024,6380.392584,161.8083827,0
egs,2,allkm,2024,7195.012731,180.1103461,0
egs,3,allkm,2024,7480.901337,191.0595491,0
egs,4,allkm,2024,7798.849583,203.5806335,0
egs,5,allkm,2024,8935.016909,230.8236272,0
egs,6,allkm,2024,10559.9027,270.0867266,0
egs,7,allkm,2024,10972.69925,259.4385458,0
egs,8,allkm,2024,13773.18447,326.5342197,0
egs,9,allkm,2024,18083.16352,432.7600967,0
egs,10,allkm,2024,23902.63639,578.1161767,0
egs,1,nearfield,2024,4080.588844,135.3202716,0
egs,2,nearfield,2024,4108.456352,138.6067571,0
egs,3,nearfield,2024,4834.255712,155.386248,0
egs,4,nearfield,2024,4910.999298,164.9147441,0
egs,5,nearfield,2024,4954.411638,170.5305707,0
egs,6,nearfield,2024,5928.762161,206.5783832,0
egs,7,nearfield,2024,7892.1848,240.0957656,0
egs,8,nearfield,2024,8715.370456,265.1534359,0
egs,9,nearfield,2024,10987.39026,325.9694518,0
egs,10,nearfield,2024,14708.24421,389.3802701,0
geohydro,1,allkm,2024,2470.866062,99.35925424,0
geohydro,2,allkm,2024,3059.083255,113.6236812,0
geohydro,3,allkm,2024,3370.733672,121.6472616,0
geohydro,4,allkm,2024,3783.261337,132.0705084,0
geohydro,5,allkm,2024,3712.555892,134.2982613,0
geohydro,6,allkm,2024,4610.480555,160.812229,0
geohydro,7,allkm,2024,5296.398439,183.9860639,0
geohydro,8,allkm,2024,6643.689327,227.0513257,0
geohydro,9,allkm,2024,9286.378025,294.4639156,0
geohydro,10,allkm,2024,16775.13402,496.4939223,0
egs,1,allkm,2025,5586.542743,155.8343378,0
egs,2,allkm,2025,6296.127902,173.2350182,0
egs,3,allkm,2025,6574.982608,183.9572173,0
egs,4,allkm,2025,6889.204714,196.2826163,0
egs,5,allkm,2025,7894.804781,222.4021212,0
egs,6,allkm,2025,9335.41545,260.0759342,0
egs,7,allkm,2025,9675.13773,247.9042906,0
egs,8,allkm,2025,12126.49462,311.1231157,0
egs,9,allkm,2025,15933.11368,412.0083257,0
egs,10,allkm,2025,21094.99489,550.5599207,0
egs,1,nearfield,2025,3766.465794,131.631927,0
egs,2,nearfield,2025,3807.507434,135.0033393,0
egs,3,nearfield,2025,4463.111338,151.1011502,0
egs,4,nearfield,2025,4581.14281,160.9388135,0
egs,5,nearfield,2025,4649.316069,166.7608523,0
egs,6,nearfield,2025,5607.865284,202.4978312,0
egs,7,nearfield,2025,7303.464877,232.0763337,0
egs,8,nearfield,2025,8073.024969,256.2683209,0
egs,9,nearfield,2025,10163.18125,314.6686021,0
egs,10,nearfield,2025,13573.93373,377.5810704,0
geohydro,1,allkm,2025,2444.348434,98.88343615,0
geohydro,2,allkm,2025,3003.845865,112.8235705,0
geohydro,3,allkm,2025,3304.364718,120.7255532,0
geohydro,4,allkm,2025,3696.999256,130.8922247,0
geohydro,5,allkm,2025,3651.606494,133.4228797,0
geohydro,6,allkm,2025,4532.038865,159.7122371,0
geohydro,7,allkm,2025,5149.479508,180.5337462,0
geohydro,8,allkm,2025,6421.05119,221.7515449,0
geohydro,9,allkm,2025,8890.33628,286.0180584,0
geohydro,10,allkm,2025,15812.58149,477.6024066,0
egs,1,allkm,2026,4954.779162,149.8602929,0
egs,2,allkm,2026,5580.775112,166.3596903,0
egs,3,allkm,2026,5854.032082,176.8548855,0
egs,4,allkm,2026,6165.288843,188.9845991,0
egs,5,allkm,2026,7066.980544,213.9806151,0
egs,6,allkm,2026,8360.940921,250.0651418,0
egs,7,allkm,2026,8655.885696,236.3700354,0
egs,8,allkm,2026,10832.99759,295.7120117,0
egs,9,allkm,2026,14244.22059,391.2565548,0
egs,10,allkm,2026,18889.55471,523.0036647,0
egs,1,nearfield,2026,3497.123446,127.9435824,0
egs,2,nearfield,2026,3549.461142,131.3999215,0
egs,3,nearfield,2026,4144.876502,146.8160524,0
egs,4,nearfield,2026,4298.309949,156.9628828,0
egs,5,nearfield,2026,4387.714265,162.9911339,0
egs,6,nearfield,2026,5332.714771,198.4172792,0
egs,7,nearfield,2026,6812.084176,224.0569019,0
egs,8,nearfield,2026,7536.885178,247.3832059,0
egs,9,nearfield,2026,9475.247339,303.3677525,0
egs,10,nearfield,2026,12627.17066,365.7818707,0
geohydro,1,allkm,2026,2419.51354,98.40761806,0
geohydro,2,allkm,2026,2952.113681,112.0234598,0
geohydro,3,allkm,2026,3242.207349,119.8038449,0
geohydro,4,allkm,2026,3616.211122,129.713941,0
geohydro,5,allkm,2026,3594.524771,132.5474981,0
geohydro,6,allkm,2026,4458.574862,158.6122451,0
geohydro,7,allkm,2026,5015.578357,177.0814285,0
geohydro,8,allkm,2026,6218.13995,216.4517641,0
geohydro,9,allkm,2026,8529.385892,277.5722013,0
geohydro,10,allkm,2026,14935.31612,458.7108908,0
egs,1,allkm,2027,4437.562849,143.886248,0
egs,2,allkm,2027,4995.125443,159.4843624,0
egs,3,allkm,2027,5263.799622,169.7525537,0
egs,4,allkm,2027,5572.628694,181.6865819,0
egs,5,allkm,2027,6389.25202,205.5591091,0
egs,6,allkm,2027,7563.151784,240.0543494,0
egs,7,allkm,2027,7829.673649,224.8357802,0
