years,fom,vom,capcost
2010,221.37206117663627,16.924262157092368,31534.26795390367
2011,221.37206117663627,16.924262157092368,31534.26795390367
2012,221.37206117663627,16.924262157092368,31534.26795390367
2013,221.37206117663627,16.924262157092368,31534.26795390367
2014,221.37206117663627,16.924262157092368,31534.26795390367
2015,221.37206117663627,16.924262157092368,31534.26795390367
2016,221.37206117663627,16.924262157092368,31534.26795390367
2017,221.37206117663627,16.924262157092368,31534.26795390367
2018,221.37206117663627,16.924262157092368,31534.26795390367
2019,221.37206117663627,16.924262157092368,31534.26795390367
2020,221.37206117663627,16.924262157092368,31534.26795390367
2021,221.37206117663627,16.924262157092368,31534.26795390367
2022,221.37206117663627,16.924262157092368,31534.26795390367
2023,221.37206117663627,16.924262157092368,31534.26795390367
2024,221.37206117663627,16.924262157092368,31534.26795390367
2025,221.37206117663627,16.924262157092368,31534.26795390367
2026,221.37206117663627,16.924262157092368,31534.26795390367
2027,221.37206117663627,16.924262157092368,31534.26795390367
2028,221.37206117663627,16.924262157092368,31534.26795390367
2029,221.37206117663627,16.924262157092368,31534.26795390367
2030,221.37206117663627,16.924262157092368,31534.26795390367
2031,221.37206117663627,16.924262157092368,31534.26795390367
2032,221.37206117663627,16.924262157092368,31534.26795390367
2033,221.37206117663627,16.924262157092368,31534.26795390367
2034,221.37206117663627,16.924262157092368,31534.26795390367
2035,220.4167819084147,16.924262157092368,31534.26795390367
2036,220.4167819084147,16.84102264743052,31534.26795390367
2037,220.4167819084147,16.84102264743052,31534.26795390367
2038,220.4167819084147,16.78801194930164,31534.26795390367
2039,220.4167819084147,16.78801194930164,31534.26795390367
2040,220.4167819084147,16.78801194930164,31534.26795390367
2041,219.74883178932197,16.78801194930164,31534.26795390367
2042,219.74883178932197,16.78801194930164,31534.26795390367
2043,219.74883178932197,16.78801194930164,31534.26795390367
2044,219.74883178932197,16.78801194930164,31534.26795390367
2045,219.74883178932197,16.78801194930164,10301.754166828443
2046,220.77256161796123,16.78801194930164,10301.754166828443
2047,220.77256161796123,16.646875501297174,10301.754166828443
2048,220.77256161796123,16.613269801005384,10301.754166828443
2049,220.8313536985283,16.699434426073978,10150.753614519408
2050,220.8313536985283,16.699434426073978,10150.753614519408
2051,220.8313536985283,16.699434426073978,10150.753614519408
2052,220.87552870897582,16.699434426073978,10150.753614519408
2053,220.87552870897582,16.699434426073978,10150.753614519408
2054,220.87552870897582,16.699434426073978,8030.260517658088
2055,220.87552870897582,16.699434426073978,7460.3850246120755
2056,220.87552870897582,16.699434426073978,7460.3850246120755
2057,220.87552870897582,16.889896578316907,7460.3850246120755
2058,220.89870168566995,16.889896578316907,7152.271696523288
2059,220.89870168566995,16.889896578316907,7152.271696523288
2060,222.213974546178,16.889896578316907,7060.154722613867
