t,capcost,i,fom,vom,heatrate
2010.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2011.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2012.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2013.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2014.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2015.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2016.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2017.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2018.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2019.0,6932.685529862146,Nuclear-SMR,134.912177,3.556022,10.455
2020.0,6932.685529862146,Nuclear-SMR,134.189278,3.512687,10.455
2021.0,6932.685529862146,Nuclear-SMR,133.564464,3.518996,10.455
2022.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2023.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2024.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2025.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2026.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2027.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2028.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2029.0,6932.685529862146,Nuclear-SMR,122.838,2.2902,9.18
2030.0,6932.685529862146,Nuclear-SMR,118.0,2.2,9.18
2031.0,6932.685529862146,Nuclear-SMR,118.0,2.2,9.18
2032.0,6932.685529862146,Nuclear-SMR,118.0,2.2,9.18
2033.0,6932.141024832309,Nuclear-SMR,118.0,2.2,9.18
2034.0,6878.315003077399,Nuclear-SMR,118.0,2.2,9.18
2035.0,5375.753276276953,Nuclear-SMR,118.0,2.2,9.18
2036.0,4495.061713488854,Nuclear-SMR,118.0,2.2,9.18
2037.0,4191.822506245764,Nuclear-SMR,118.0,2.2,9.18
2038.0,4044.8112805038186,Nuclear-SMR,118.0,2.2,9.18
2039.0,3937.4603546871413,Nuclear-SMR,118.0,2.2,9.18
2040.0,3884.153689102232,Nuclear-SMR,118.0,2.2,9.18
2041.0,3830.0229084855273,Nuclear-SMR,118.0,2.2,9.18
2042.0,3822.5386780575227,Nuclear-SMR,118.0,2.2,9.18
2043.0,3820.684079956094,Nuclear-SMR,118.0,2.2,9.18
2044.0,3801.854115294544,Nuclear-SMR,118.0,2.2,9.18
2045.0,3740.253964583239,Nuclear-SMR,118.0,2.2,9.18
2046.0,3652.0834406791037,Nuclear-SMR,118.0,2.2,9.18
2047.0,3547.5720108266587,Nuclear-SMR,118.0,2.2,9.18
2048.0,3453.81285100784,Nuclear-SMR,118.0,2.2,9.18
2049.0,3370.728720739587,Nuclear-SMR,118.0,2.2,9.18
2050.0,3325.2549381156005,Nuclear-SMR,118.0,2.2,9.18
2051.0,3299.686367090112,Nuclear-SMR,118.0,2.2,9.18
2052.0,3261.6662242744915,Nuclear-SMR,118.0,2.2,9.18
2053.0,3251.305556486013,Nuclear-SMR,118.0,2.2,9.18
2054.0,3244.3006773548,Nuclear-SMR,118.0,2.2,9.18
2055.0,3206.886802867419,Nuclear-SMR,118.0,2.2,9.18
2056.0,3187.349905729833,Nuclear-SMR,118.0,2.2,9.18
2057.0,3158.3005152448345,Nuclear-SMR,118.0,2.2,9.18
2058.0,3129.4000381295027,Nuclear-SMR,118.0,2.2,9.18
2059.0,3083.2068472311953,Nuclear-SMR,118.0,2.2,9.18
2060.0,3056.543061240973,Nuclear-SMR,118.0,2.2,9.18
