t,capcost,i,fom,vom,heatrate
2010.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2011.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2012.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2013.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2014.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2015.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2016.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2017.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2018.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2019.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2020.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2021.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2022.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2023.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2024.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2025.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2026.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2027.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2028.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2029.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2030.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2031.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2032.0,7661.877451450756,Nuclear,129.284371,1.9,10.497
2033.0,7724.257439710756,Nuclear,129.284371,1.9,10.497
2034.0,8357.729477486846,Nuclear,129.284371,1.9,10.497
2035.0,4702.024046187609,Nuclear,129.284371,1.9,10.497
2036.0,4180.281195382952,Nuclear,129.284371,1.9,10.497
2037.0,3983.607270848547,Nuclear,129.284371,1.9,10.497
2038.0,3896.4936226720624,Nuclear,129.284371,1.9,10.497
2039.0,3849.4603036985136,Nuclear,129.284371,1.9,10.497
2040.0,3776.4097436224192,Nuclear,129.284371,1.9,10.497
2041.0,3756.257941306585,Nuclear,129.284371,1.9,10.497
2042.0,3736.410228370886,Nuclear,129.284371,1.9,10.497
2043.0,3760.4342179755827,Nuclear,129.284371,1.9,10.497
2044.0,3731.725773586704,Nuclear,129.284371,1.9,10.497
2045.0,3660.950853940396,Nuclear,129.284371,1.9,10.497
2046.0,3517.658873379616,Nuclear,129.284371,1.9,10.497
2047.0,3378.3226358779643,Nuclear,129.284371,1.9,10.497
2048.0,3230.8491921352847,Nuclear,129.284371,1.9,10.497
2049.0,3175.203024972811,Nuclear,129.284371,1.9,10.497
2050.0,3112.0276922363983,Nuclear,129.284371,1.9,10.497
2051.0,3083.9205245799144,Nuclear,129.284371,1.9,10.497
2052.0,3087.0497364561793,Nuclear,129.284371,1.9,10.497
2053.0,3069.177066600835,Nuclear,129.284371,1.9,10.497
2054.0,3084.653453585559,Nuclear,129.284371,1.9,10.497
2055.0,3048.727465480736,Nuclear,129.284371,1.9,10.497
2056.0,3001.1027595681703,Nuclear,129.284371,1.9,10.497
2057.0,2921.744153639648,Nuclear,129.284371,1.9,10.497
2058.0,2873.240471873178,Nuclear,129.284371,1.9,10.497
2059.0,2834.4200385191884,Nuclear,129.284371,1.9,10.497
2060.0,2796.1956072373096,Nuclear,129.284371,1.9,10.497
