t,capcost,i,fom,vom,heatrate
2010.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2011.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2012.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2013.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2014.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2015.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2016.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2017.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2018.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2019.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2020.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2021.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2022.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2023.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2024.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2025.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2026.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2027.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2028.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2029.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2030.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2031.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2032.0,8400.809534270536,Nuclear,129.284371,1.9,10.497
2033.0,8462.810701450366,Nuclear,129.284371,1.9,10.497
2034.0,9035.593945215074,Nuclear,129.284371,1.9,10.497
2035.0,5369.092627078808,Nuclear,129.284371,1.9,10.497
2036.0,4587.8111356418785,Nuclear,129.284371,1.9,10.497
2037.0,4273.410892374748,Nuclear,129.284371,1.9,10.497
2038.0,4209.250271343456,Nuclear,129.284371,1.9,10.497
2039.0,4101.9071968401295,Nuclear,129.284371,1.9,10.497
2040.0,4047.6696582513064,Nuclear,129.284371,1.9,10.497
2041.0,4006.700985207351,Nuclear,129.284371,1.9,10.497
2042.0,4001.7965173341877,Nuclear,129.284371,1.9,10.497
2043.0,4021.2449982517824,Nuclear,129.284371,1.9,10.497
2044.0,4013.73386882633,Nuclear,129.284371,1.9,10.497
2045.0,3922.9164734436204,Nuclear,129.284371,1.9,10.497
2046.0,3745.453488797547,Nuclear,129.284371,1.9,10.497
2047.0,3642.5249084790344,Nuclear,129.284371,1.9,10.497
2048.0,3467.149335453977,Nuclear,129.284371,1.9,10.497
2049.0,3342.76717469728,Nuclear,129.284371,1.9,10.497
2050.0,3305.754213693562,Nuclear,129.284371,1.9,10.497
2051.0,3283.1692575050984,Nuclear,129.284371,1.9,10.497
2052.0,3260.294840299804,Nuclear,129.284371,1.9,10.497
2053.0,3250.3707578305607,Nuclear,129.284371,1.9,10.497
2054.0,3253.9560297413755,Nuclear,129.284371,1.9,10.497
2055.0,3229.3631346259353,Nuclear,129.284371,1.9,10.497
2056.0,3190.7601622403367,Nuclear,129.284371,1.9,10.497
2057.0,3115.796288391229,Nuclear,129.284371,1.9,10.497
2058.0,3049.3682941694597,Nuclear,129.284371,1.9,10.497
2059.0,3031.6714000975817,Nuclear,129.284371,1.9,10.497
2060.0,3011.2169067077207,Nuclear,129.284371,1.9,10.497
