i,t,capcost,fom,vom,heatrate
Nuclear-SMR,2010,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2011,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2012,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2013,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2014,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2015,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2016,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2017,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2018,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2019,7937.174972,134.912177,3.556022,10.455
Nuclear-SMR,2020,8015.362173,134.189278,3.512687,10.455
Nuclear-SMR,2021,9013.38307,133.564464,3.518996,10.455
Nuclear-SMR,2022,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2023,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2024,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2025,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2026,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2027,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2028,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2029,10409.999992,224.856,2.9148,9.18
Nuclear-SMR,2030,10250.0,216.0,2.8,9.18
Nuclear-SMR,2031,10150.0,216.0,2.8,9.18
Nuclear-SMR,2032,10050.0,216.0,2.8,9.18
Nuclear-SMR,2033,9950.0,216.0,2.8,9.18
Nuclear-SMR,2034,9850.0,216.0,2.8,9.18
Nuclear-SMR,2035,9750.0,216.0,2.8,9.18
Nuclear-SMR,2036,9450.0,216.0,2.8,9.18
Nuclear-SMR,2037,9150.0,216.0,2.8,9.18
Nuclear-SMR,2038,8850.0,216.0,2.8,9.18
Nuclear-SMR,2039,8550.0,216.0,2.8,9.18
Nuclear-SMR,2040,8250.0,216.0,2.8,9.18
Nuclear-SMR,2041,8050.0,216.0,2.8,9.18
Nuclear-SMR,2042,7850.0,216.0,2.8,9.18
Nuclear-SMR,2043,7650.0,216.0,2.8,9.18
Nuclear-SMR,2044,7450.0,216.0,2.8,9.18
Nuclear-SMR,2045,7250.0,216.0,2.8,9.18
Nuclear-SMR,2046,7050.0,216.0,2.8,9.18
Nuclear-SMR,2047,6850.0,216.0,2.8,9.18
Nuclear-SMR,2048,6650.0,216.0,2.8,9.18
Nuclear-SMR,2049,6450.0,216.0,2.8,9.18
Nuclear-SMR,2050,6250.0,216.0,2.8,9.18
Nuclear-SMR,2051,6250.0,216.0,2.8,9.18
Nuclear-SMR,2052,6250.0,216.0,2.8,9.18
Nuclear-SMR,2053,6250.0,216.0,2.8,9.18
Nuclear-SMR,2054,6250.0,216.0,2.8,9.18
Nuclear-SMR,2055,6250.0,216.0,2.8,9.18
Nuclear-SMR,2056,6250.0,216.0,2.8,9.18
Nuclear-SMR,2057,6250.0,216.0,2.8,9.18
Nuclear-SMR,2058,6250.0,216.0,2.8,9.18
Nuclear-SMR,2059,6250.0,216.0,2.8,9.18
Nuclear-SMR,2060,6250.0,216.0,2.8,9.18
