Investment,Category,Tranche,Scenario,Sample,Technology,Index,Value,Units
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,7,Residential PV,Labor,-506.72673179637604,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,8,Residential PV,GHG,-0.0037541806974417113,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,8,Residential PV,LCOE,0.010723342081912793,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,8,Residential PV,Labor,-511.96478902688614,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,9,Residential PV,GHG,-0.0026087789154871643,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,9,Residential PV,LCOE,0.01025676652094211,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,9,Residential PV,Labor,-465.36374272617513,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,10,Residential PV,GHG,-0.003495510938179791,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,10,Residential PV,LCOE,0.009869984282292979,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,10,Residential PV,Labor,-495.62276810082744,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,11,Residential PV,GHG,0.002160131418634137,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,11,Residential PV,LCOE,0.009765088051625959,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,11,Residential PV,Labor,-504.25698120139555,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,12,Residential PV,GHG,-0.0039435443369626455,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,12,Residential PV,LCOE,0.010511263865418494,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,12,Residential PV,Labor,-507.72976223512,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,13,Residential PV,GHG,-0.0018787189243738567,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,13,Residential PV,LCOE,0.009873038997843864,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,13,Residential PV,Labor,-471.63624936173846,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,14,Residential PV,GHG,-0.005906773846589886,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,14,Residential PV,LCOE,0.010659722039389627,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,14,Residential PV,Labor,-546.646293517053,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,15,Residential PV,GHG,-0.0011644416671572344,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,15,Residential PV,LCOE,0.009981646883304135,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,15,Residential PV,Labor,-511.1719434395527,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,16,Residential PV,GHG,-0.0014232649868120006,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,16,Residential PV,LCOE,0.00957820192421524,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,16,Residential PV,Labor,-438.4215835904911,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,17,Residential PV,GHG,-0.0019750625803425237,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,17,Residential PV,LCOE,0.009389197268949198,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,17,Residential PV,Labor,-454.36814522786676,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,18,Residential PV,GHG,-0.007658976336799128,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,18,Residential PV,LCOE,0.010741401572095743,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,18,Residential PV,Labor,-497.3019352112892,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,19,Residential PV,GHG,-0.004893113173764618,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,19,Residential PV,LCOE,0.010547557322796414,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,19,Residential PV,Labor,-525.7902157253568,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,20,Residential PV,GHG,-0.004216220289862349,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,20,Residential PV,LCOE,0.009645400323438053,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,20,Residential PV,Labor,-523.1747791428093,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,21,Residential PV,GHG,-0.00037532290173203364,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,21,Residential PV,LCOE,0.011036041207577618,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,21,Residential PV,Labor,-576.8220819271025,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,22,Residential PV,GHG,0.0007026004759183024,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,22,Residential PV,LCOE,0.010498218562191672,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,22,Residential PV,Labor,-549.3503172233482,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,23,Residential PV,GHG,-0.0042215805737697565,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,23,Residential PV,LCOE,0.010138403876531019,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,23,Residential PV,Labor,-486.06420745111427,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,24,Residential PV,GHG,-0.0027208319016978066,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,24,Residential PV,LCOE,0.010466588973945298,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,24,Residential PV,Labor,-522.9750282201537,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,25,Residential PV,GHG,-0.007529188603172088,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,25,Residential PV,LCOE,0.010222243907747494,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,25,Residential PV,Labor,-466.2592193099583,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,26,Residential PV,GHG,0.0005732235729283275,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,26,Residential PV,LCOE,0.009831670655700203,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,26,Residential PV,Labor,-451.0341333961635,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,27,Residential PV,GHG,-0.0036715563248179706,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,27,Residential PV,LCOE,0.009911114775617402,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,27,Residential PV,Labor,-492.63137828770846,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,28,Residential PV,GHG,-0.011907055053725912,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,28,Residential PV,LCOE,0.009312108765314714,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,28,Residential PV,Labor,-493.06661239434357,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,29,Residential PV,GHG,5.9589454096453665e-05,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,29,Residential PV,LCOE,0.009136924566289131,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,29,Residential PV,Labor,-437.38325446799854,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,30,Residential PV,GHG,-0.005633761602098275,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,30,Residential PV,LCOE,0.010760813481391698,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,30,Residential PV,Labor,-511.6505447505608,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,31,Residential PV,GHG,-0.004655626409956426,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,31,Residential PV,LCOE,0.010720685883993789,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,31,Residential PV,Labor,-485.17150513329216,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,32,Residential PV,GHG,-0.003933701536482204,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,32,Residential PV,LCOE,0.009250221919080731,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,32,Residential PV,Labor,-429.133924290441,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,33,Residential PV,GHG,-0.003852016318106166,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,33,Residential PV,LCOE,0.01095008380100776,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,33,Residential PV,Labor,-526.2097310903921,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,34,Residential PV,GHG,-0.003737506319566819,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,34,Residential PV,LCOE,0.010068356266258002,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,34,Residential PV,Labor,-494.07485292358,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,35,Residential PV,GHG,0.0004018652563502201,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,35,Residential PV,LCOE,0.009927349424199955,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,35,Residential PV,Labor,-534.155412591716,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,36,Residential PV,GHG,0.0017321369751641669,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,36,Residential PV,LCOE,0.009955447272325404,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,36,Residential PV,Labor,-470.6510795486872,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,37,Residential PV,GHG,0.0022547641926564665,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,37,Residential PV,LCOE,0.010759093287133537,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,37,Residential PV,Labor,-522.2440938912164,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,38,Residential PV,GHG,-0.003164392021091089,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,38,Residential PV,LCOE,0.010253210528783183,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,38,Residential PV,Labor,-495.2231226901972,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,39,Residential PV,GHG,0.0015416475293363874,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,39,Residential PV,LCOE,0.009985540343969104,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,39,Residential PV,Labor,-506.7368005683545,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,40,Residential PV,GHG,-0.0047520594451668785,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,40,Residential PV,LCOE,0.009170119892224646,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,40,Residential PV,Labor,-436.3355224356799,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,41,Residential PV,GHG,-0.009533765756742696,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,41,Residential PV,LCOE,0.009715107484348284,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,41,Residential PV,Labor,-462.6600267704375,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,42,Residential PV,GHG,-0.0037858560368562166,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,42,Residential PV,LCOE,0.01043501983514425,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,42,Residential PV,Labor,-534.0406182899687,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,43,Residential PV,GHG,0.0036376695946955806,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,43,Residential PV,LCOE,0.010166015395091349,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,43,Residential PV,Labor,-451.67300800004705,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,44,Residential PV,GHG,-0.0006513674827886007,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,44,Residential PV,LCOE,0.010330066121447046,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,44,Residential PV,Labor,-499.9089352771498,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,45,Residential PV,GHG,-0.0035951010863612964,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,45,Residential PV,LCOE,0.010413585047963109,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,45,Residential PV,Labor,-562.8459721526131,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,46,Residential PV,GHG,-0.0027648983890884438,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,46,Residential PV,LCOE,0.009785597009263333,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,46,Residential PV,Labor,-448.3667224749015,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,47,Residential PV,GHG,-0.0010063053322397764,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,47,Residential PV,LCOE,0.009492805142443037,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,47,Residential PV,Labor,-470.0411573020565,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,48,Residential PV,GHG,-0.0002267347184385926,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,48,Residential PV,LCOE,0.009605087817633709,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,48,Residential PV,Labor,-465.605960123296,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,49,Residential PV,GHG,-0.0033901588663951543,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,49,Residential PV,LCOE,0.010098886344712801,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,49,Residential PV,Labor,-478.2484498526344,Δ$/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,50,Residential PV,GHG,-0.00260252258891569,ΔgCO2e/system
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,50,Residential PV,LCOE,0.01020086804391214,Δ$/kWh
High R&D,BoS R&D,BoS High R&D,BoS Fast Progress,50,Residential PV,Labor,-505.350783297509,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,1,Residential PV,GHG,0.0018793448988816408,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,1,Residential PV,LCOE,0.008988630473015222,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,1,Residential PV,Labor,-339.4305730506089,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,2,Residential PV,GHG,-0.004338193663059542,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,2,Residential PV,LCOE,0.009042382404576985,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,2,Residential PV,Labor,-382.924850511708,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,3,Residential PV,GHG,-0.0006858908027567168,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,3,Residential PV,LCOE,0.008854858648512334,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,3,Residential PV,Labor,-366.4065039826039,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,4,Residential PV,GHG,0.0010805270703997394,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,4,Residential PV,LCOE,0.008969377947284418,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,4,Residential PV,Labor,-341.2201537632818,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,5,Residential PV,GHG,-0.005501325640722143,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,5,Residential PV,LCOE,0.009818545676876733,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,5,Residential PV,Labor,-350.44568012822083,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,6,Residential PV,GHG,0.0003570277079631978,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,6,Residential PV,LCOE,0.008362560244838377,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,6,Residential PV,Labor,-315.4602149605223,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,7,Residential PV,GHG,-0.002038594921287995,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,7,Residential PV,LCOE,0.009560908122269271,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,7,Residential PV,Labor,-373.3058971867738,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,8,Residential PV,GHG,-0.004593037072439188,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,8,Residential PV,LCOE,0.008756541515136246,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,8,Residential PV,Labor,-341.7182400422339,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,9,Residential PV,GHG,-0.006730893291432949,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,9,Residential PV,LCOE,0.009349580776575661,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,9,Residential PV,Labor,-313.8485860218143,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,10,Residential PV,GHG,-0.0011566811915884045,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,10,Residential PV,LCOE,0.009189675139039427,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,10,Residential PV,Labor,-336.9697012767226,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,11,Residential PV,GHG,-0.0014436344534516365,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,11,Residential PV,LCOE,0.008245737236302425,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,11,Residential PV,Labor,-319.16532334774365,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,12,Residential PV,GHG,-0.002561468243399645,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,12,Residential PV,LCOE,0.00949574018013126,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,12,Residential PV,Labor,-364.66347252662354,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,13,Residential PV,GHG,-0.003306418189978899,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,13,Residential PV,LCOE,0.009605881334856764,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,13,Residential PV,Labor,-383.19900269724667,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,14,Residential PV,GHG,0.001780623305378981,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,14,Residential PV,LCOE,0.008758740829456116,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,14,Residential PV,Labor,-325.4073020909693,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,15,Residential PV,GHG,-0.00380924709375563,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,15,Residential PV,LCOE,0.009038823932201137,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,15,Residential PV,Labor,-335.9416274671805,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,16,Residential PV,GHG,-0.0015798977876215758,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,16,Residential PV,LCOE,0.009326233777500928,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,16,Residential PV,Labor,-363.90405194195887,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,17,Residential PV,GHG,-0.0013231213970499311,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,17,Residential PV,LCOE,0.008725566211606112,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,17,Residential PV,Labor,-312.59107550049976,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,18,Residential PV,GHG,-0.0012041104592270813,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,18,Residential PV,LCOE,0.008809289626216119,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,18,Residential PV,Labor,-333.43174588801435,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,19,Residential PV,GHG,-0.002628473896891137,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,19,Residential PV,LCOE,0.008849438570479637,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,19,Residential PV,Labor,-350.22506097828364,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,20,Residential PV,GHG,-0.00034516419050589775,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,20,Residential PV,LCOE,0.008582440371414216,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,20,Residential PV,Labor,-330.8882498650098,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,21,Residential PV,GHG,-0.004054906543359493,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,21,Residential PV,LCOE,0.008759884813348481,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,21,Residential PV,Labor,-302.03393954692683,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,22,Residential PV,GHG,-0.0055079070809398445,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,22,Residential PV,LCOE,0.008569665816710773,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,22,Residential PV,Labor,-335.2181400796667,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,23,Residential PV,GHG,-0.0031397324534339077,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,23,Residential PV,LCOE,0.009038590281181091,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,23,Residential PV,Labor,-323.1236342494035,Δ$/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,24,Residential PV,GHG,-0.007380251144923022,ΔgCO2e/system
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,24,Residential PV,LCOE,0.008977272487099994,Δ$/kWh
Medium R&D,BoS R&D,BoS Medium R&D,BoS Moderate Progress,24,Residential PV,Labor,-313.101042277038,Δ$/system
