Technology,Scenario,Sample,Variable,Index,Value,Units
Residential PV,2015 Actual,24,Output,Electricity,184103.6524816966,kWh
Residential PV,2015 Actual,25,Cost,Cost,19540.010378333645,$/system
Residential PV,2015 Actual,25,Metric,GHG,0.0027658794762572825,ΔgCO2e/system
Residential PV,2015 Actual,25,Metric,LCOE,-3.159536513544503e-06,Δ$/kWh
Residential PV,2015 Actual,25,Metric,Labor,0.02454220776917282,Δ$/system
Residential PV,2015 Actual,25,Output,Electricity,184117.1133436162,kWh
Residential PV,2015 Actual,26,Cost,Cost,19537.04402430209,$/system
Residential PV,2015 Actual,26,Metric,GHG,0.00023764674556048249,ΔgCO2e/system
Residential PV,2015 Actual,26,Metric,LCOE,9.706808211745743e-06,Δ$/kWh
Residential PV,2015 Actual,26,Metric,Labor,0.035291361419922396,Δ$/system
Residential PV,2015 Actual,26,Output,Electricity,184111.4832429636,kWh
Residential PV,2015 Actual,27,Cost,Cost,19539.355328339647,$/system
Residential PV,2015 Actual,27,Metric,GHG,-0.002726504219381809,ΔgCO2e/system
Residential PV,2015 Actual,27,Metric,LCOE,-6.65209780326137e-06,Δ$/kWh
Residential PV,2015 Actual,27,Metric,Labor,0.04770315318364737,Δ$/system
Residential PV,2015 Actual,27,Output,Electricity,184104.88239958414,kWh
Residential PV,2015 Actual,28,Cost,Cost,19539.822008032916,$/system
Residential PV,2015 Actual,28,Metric,GHG,0.00031717454460533645,ΔgCO2e/system
Residential PV,2015 Actual,28,Metric,LCOE,-5.279699043625463e-06,Δ$/kWh
Residential PV,2015 Actual,28,Metric,Labor,-0.06668146832407729,Δ$/system
Residential PV,2015 Actual,28,Output,Electricity,184111.66034276452,kWh
Residential PV,2015 Actual,29,Cost,Cost,19540.138981413413,$/system
Residential PV,2015 Actual,29,Metric,GHG,-0.00475844916080348,ΔgCO2e/system
Residential PV,2015 Actual,29,Metric,LCOE,-1.3517323277645321e-05,Δ$/kWh
Residential PV,2015 Actual,29,Metric,Labor,0.00982655006123423,Δ$/system
Residential PV,2015 Actual,29,Output,Electricity,184100.35747812345,kWh
Residential PV,2015 Actual,30,Cost,Cost,19540.1121306472,$/system
Residential PV,2015 Actual,30,Metric,GHG,0.005475486808748542,ΔgCO2e/system
Residential PV,2015 Actual,30,Metric,LCOE,-2.3418329908597713e-07,Δ$/kWh
Residential PV,2015 Actual,30,Metric,Labor,-0.0560697056691879,Δ$/system
Residential PV,2015 Actual,30,Output,Electricity,184123.14734587626,kWh
Residential PV,2015 Actual,31,Cost,Cost,19539.685479260246,$/system
Residential PV,2015 Actual,31,Metric,GHG,-0.00501608261620845,ΔgCO2e/system
Residential PV,2015 Actual,31,Metric,LCOE,-1.138473973111287e-05,Δ$/kWh
Residential PV,2015 Actual,31,Metric,Labor,-0.006138714383951083,Δ$/system
Residential PV,2015 Actual,31,Output,Electricity,184099.78375630273,kWh
Residential PV,2015 Actual,32,Cost,Cost,19540.37485558577,$/system
Residential PV,2015 Actual,32,Metric,GHG,-0.00010667696481903022,ΔgCO2e/system
Residential PV,2015 Actual,32,Metric,LCOE,-8.826591397032013e-06,Δ$/kWh
Residential PV,2015 Actual,32,Metric,Labor,0.028848517950336827,Δ$/system
Residential PV,2015 Actual,32,Output,Electricity,184110.71647132782,kWh
Residential PV,2015 Actual,33,Cost,Cost,19540.826592914087,$/system
Residential PV,2015 Actual,33,Metric,GHG,-0.003695274667364856,ΔgCO2e/system
Residential PV,2015 Actual,33,Metric,LCOE,-1.588730802769278e-05,Δ$/kWh
Residential PV,2015 Actual,33,Metric,Labor,0.031665926929235866,Δ$/system
Residential PV,2015 Actual,33,Output,Electricity,184102.7250526496,kWh
Residential PV,2015 Actual,34,Cost,Cost,19537.45803436601,$/system
Residential PV,2015 Actual,34,Metric,GHG,-0.0013645692683184052,ΔgCO2e/system
Residential PV,2015 Actual,34,Metric,LCOE,5.401586682884929e-06,Δ$/kWh
Residential PV,2015 Actual,34,Metric,Labor,-0.030322586010697705,Δ$/system
Residential PV,2015 Actual,34,Output,Electricity,184107.91528131362,kWh
Residential PV,2015 Actual,35,Cost,Cost,19541.194793954637,$/system
Residential PV,2015 Actual,35,Metric,GHG,-0.005236300651546344,ΔgCO2e/system
Residential PV,2015 Actual,35,Metric,LCOE,-1.986583779842177e-05,Δ$/kWh
Residential PV,2015 Actual,35,Metric,Labor,0.061303516037241934,Δ$/system
Residential PV,2015 Actual,35,Output,Electricity,184099.29335457293,kWh
Residential PV,2015 Actual,36,Cost,Cost,19539.738248363494,$/system
Residential PV,2015 Actual,36,Metric,GHG,-0.004665280229019686,ΔgCO2e/system
Residential PV,2015 Actual,36,Metric,LCOE,-1.1221000261629754e-05,Δ$/kWh
Residential PV,2015 Actual,36,Metric,Labor,0.07899073885982943,Δ$/system
Residential PV,2015 Actual,36,Output,Electricity,184100.56495525056,kWh
Residential PV,2015 Actual,37,Cost,Cost,19540.34430099546,$/system
Residential PV,2015 Actual,37,Metric,GHG,-0.0022196681836135213,ΔgCO2e/system
Residential PV,2015 Actual,37,Metric,LCOE,-1.1373210088733154e-05,Δ$/kWh
Residential PV,2015 Actual,37,Metric,Labor,0.07423783339072543,Δ$/system
Residential PV,2015 Actual,37,Output,Electricity,184106.0110685793,kWh
Residential PV,2015 Actual,38,Cost,Cost,19538.972896830895,$/system
Residential PV,2015 Actual,38,Metric,GHG,-0.0011201949750443418,ΔgCO2e/system
Residential PV,2015 Actual,38,Metric,LCOE,-2.5128388865675033e-06,Δ$/kWh
Residential PV,2015 Actual,38,Metric,Labor,0.06964719070083447,Δ$/system
Residential PV,2015 Actual,38,Output,Electricity,184108.45947641533,kWh
Residential PV,2015 Actual,39,Cost,Cost,19539.47591697711,$/system
Residential PV,2015 Actual,39,Metric,GHG,-0.003614327293504971,ΔgCO2e/system
Residential PV,2015 Actual,39,Metric,LCOE,-8.446855084179306e-06,Δ$/kWh
Residential PV,2015 Actual,39,Metric,Labor,-0.05481003539921403,Δ$/system
Residential PV,2015 Actual,39,Output,Electricity,184102.90531369,kWh
Residential PV,2015 Actual,40,Cost,Cost,19538.706286861736,$/system
Residential PV,2015 Actual,40,Metric,GHG,0.0007976895158350317,ΔgCO2e/system
Residential PV,2015 Actual,40,Metric,LCOE,1.3971145980812283e-06,Δ$/kWh
Residential PV,2015 Actual,40,Metric,Labor,0.06401111682748706,Δ$/system
Residential PV,2015 Actual,40,Output,Electricity,184112.7303975978,kWh
Residential PV,2015 Actual,41,Cost,Cost,19539.873104852362,$/system
Residential PV,2015 Actual,41,Metric,GHG,-0.00445321952958011,ΔgCO2e/system
Residential PV,2015 Actual,41,Metric,LCOE,-1.1681264482574227e-05,Δ$/kWh
Residential PV,2015 Actual,41,Metric,Labor,-0.026461720971155955,Δ$/system
Residential PV,2015 Actual,41,Output,Electricity,184101.0371914762,kWh
Residential PV,2015 Actual,42,Cost,Cost,19539.54490778409,$/system
Residential PV,2015 Actual,42,Metric,GHG,-0.0020259332584515732,ΔgCO2e/system
Residential PV,2015 Actual,42,Metric,LCOE,-6.782478410904957e-06,Δ$/kWh
Residential PV,2015 Actual,42,Metric,Labor,0.0010736290776094393,Δ$/system
Residential PV,2015 Actual,42,Output,Electricity,184106.4424952891,kWh
Residential PV,2015 Actual,43,Cost,Cost,19538.1566816309,$/system
Residential PV,2015 Actual,43,Metric,GHG,0.0030957312634001255,ΔgCO2e/system
Residential PV,2015 Actual,43,Metric,LCOE,7.331855559719602e-06,Δ$/kWh
Residential PV,2015 Actual,43,Metric,Labor,-0.009058988840251914,Δ$/system
Residential PV,2015 Actual,43,Output,Electricity,184117.84788784527,kWh
Residential PV,2015 Actual,44,Cost,Cost,19537.28420908723,$/system
Residential PV,2015 Actual,44,Metric,GHG,-0.0015635025082616494,ΔgCO2e/system
Residential PV,2015 Actual,44,Metric,LCOE,6.090390882923513e-06,Δ$/kWh
Residential PV,2015 Actual,44,Metric,Labor,0.038507262465600434,Δ$/system
Residential PV,2015 Actual,44,Output,Electricity,184107.47227851942,kWh
Residential PV,2015 Actual,45,Cost,Cost,19541.242665140184,$/system
Residential PV,2015 Actual,45,Metric,GHG,-0.0029406654890777872,ΔgCO2e/system
Residential PV,2015 Actual,45,Metric,LCOE,-1.717847528340255e-05,Δ$/kWh
Residential PV,2015 Actual,45,Metric,Labor,-0.038315223896915995,Δ$/system
Residential PV,2015 Actual,45,Output,Electricity,184104.40548561586,kWh
Residential PV,2015 Actual,46,Cost,Cost,19537.798618954766,$/system
Residential PV,2015 Actual,46,Metric,GHG,-0.003976599304394313,ΔgCO2e/system
Residential PV,2015 Actual,46,Metric,LCOE,1.987599223679526e-07,Δ$/kWh
Residential PV,2015 Actual,46,Metric,Labor,0.026548296009650585,Δ$/system
Residential PV,2015 Actual,46,Output,Electricity,184102.09857313157,kWh
Residential PV,2015 Actual,47,Cost,Cost,19537.9902852222,$/system
Residential PV,2015 Actual,47,Metric,GHG,-0.00012335517637040994,ΔgCO2e/system
Residential PV,2015 Actual,47,Metric,LCOE,4.103829050056129e-06,Δ$/kWh
Residential PV,2015 Actual,47,Metric,Labor,-0.058917041090580824,Δ$/system
Residential PV,2015 Actual,47,Output,Electricity,184110.67933075584,kWh
Residential PV,2015 Actual,48,Cost,Cost,19539.96529267365,$/system
Residential PV,2015 Actual,48,Metric,GHG,-0.008331579623515495,ΔgCO2e/system
Residential PV,2015 Actual,48,Metric,LCOE,-1.7161432252429942e-05,Δ$/kWh
Residential PV,2015 Actual,48,Metric,Labor,0.036617961426145484,Δ$/system
Residential PV,2015 Actual,48,Output,Electricity,184092.40050331425,kWh
Residential PV,2015 Actual,49,Cost,Cost,19539.69463381934,$/system
Residential PV,2015 Actual,49,Metric,GHG,-0.004147675832811615,ΔgCO2e/system
Residential PV,2015 Actual,49,Metric,LCOE,-1.031958363197083e-05,Δ$/kWh
Residential PV,2015 Actual,49,Metric,Labor,0.07474267899351617,Δ$/system
Residential PV,2015 Actual,49,Output,Electricity,184101.71760421895,kWh
Residential PV,2015 Actual,50,Cost,Cost,19539.957792661942,$/system
Residential PV,2015 Actual,50,Metric,GHG,-0.00025992531030283317,ΔgCO2e/system
Residential PV,2015 Actual,50,Metric,LCOE,-6.7580338809908325e-06,Δ$/kWh
Residential PV,2015 Actual,50,Metric,Labor,0.08246309783226025,Δ$/system
Residential PV,2015 Actual,50,Output,Electricity,184110.375203849,kWh
Residential PV,BoS Fast Progress,1,Cost,Cost,17566.185217418322,$/system
Residential PV,BoS Fast Progress,1,Metric,GHG,-0.00270789900798718,ΔgCO2e/system
Residential PV,BoS Fast Progress,1,Metric,LCOE,0.010711010782050612,Δ$/kWh
Residential PV,BoS Fast Progress,1,Metric,Labor,-519.8986562732312,Δ$/system
Residential PV,BoS Fast Progress,1,Output,Electricity,184104.92383137622,kWh
Residential PV,BoS Fast Progress,2,Cost,Cost,17785.06958900835,$/system
Residential PV,BoS Fast Progress,2,Metric,GHG,0.004072806329801892,ΔgCO2e/system
Residential PV,BoS Fast Progress,2,Metric,LCOE,0.009530022284504641,Δ$/kWh
Residential PV,BoS Fast Progress,2,Metric,Labor,-445.9222462887776,Δ$/system
Residential PV,BoS Fast Progress,2,Output,Electricity,184120.0237282662,kWh
Residential PV,BoS Fast Progress,3,Cost,Cost,17697.218236244113,$/system
Residential PV,BoS Fast Progress,3,Metric,GHG,-0.007729273530898695,ΔgCO2e/system
Residential PV,BoS Fast Progress,3,Metric,LCOE,0.009993441883321907,Δ$/kWh
Residential PV,BoS Fast Progress,3,Metric,Labor,-462.4943310956912,Δ$/system
Residential PV,BoS Fast Progress,3,Output,Electricity,184093.741773793,kWh
Residential PV,BoS Fast Progress,4,Cost,Cost,17665.9639949523,$/system
Residential PV,BoS Fast Progress,4,Metric,GHG,-0.013567559931800588,ΔgCO2e/system
Residential PV,BoS Fast Progress,4,Metric,LCOE,0.010156437819353673,Δ$/kWh
Residential PV,BoS Fast Progress,4,Metric,Labor,-528.0709871164634,Δ$/system
Residential PV,BoS Fast Progress,4,Output,Electricity,184080.74054187446,kWh
Residential PV,BoS Fast Progress,5,Cost,Cost,17799.67590538997,$/system
Residential PV,BoS Fast Progress,5,Metric,GHG,0.0020249321516416785,ΔgCO2e/system
Residential PV,BoS Fast Progress,5,Metric,LCOE,0.009448297331694444,Δ$/kWh
Residential PV,BoS Fast Progress,5,Metric,Labor,-440.03924661175256,Δ$/system
Residential PV,BoS Fast Progress,5,Output,Electricity,184115.46333411935,kWh
Residential PV,BoS Fast Progress,6,Cost,Cost,17654.637549986815,$/system
Residential PV,BoS Fast Progress,6,Metric,GHG,-0.0063829655185827505,ΔgCO2e/system
Residential PV,BoS Fast Progress,6,Metric,LCOE,0.010226302588007843,Δ$/kWh
Residential PV,BoS Fast Progress,6,Metric,Labor,-415.8713231509098,Δ$/system
Residential PV,BoS Fast Progress,6,Output,Electricity,184096.73985602122,kWh
Residential PV,BoS Fast Progress,7,Cost,Cost,17515.67475288658,$/system
Residential PV,BoS Fast Progress,7,Metric,GHG,-0.0014988553974149,ΔgCO2e/system
Residential PV,BoS Fast Progress,7,Metric,LCOE,0.010986759059480336,Δ$/kWh
Residential PV,BoS Fast Progress,7,Metric,Labor,-517.8211745612471,Δ$/system
Residential PV,BoS Fast Progress,7,Output,Electricity,184107.61624063834,kWh
Residential PV,BoS Fast Progress,8,Cost,Cost,17735.83776192431,$/system
Residential PV,BoS Fast Progress,8,Metric,GHG,-0.0009102878508429058,ΔgCO2e/system
Residential PV,BoS Fast Progress,8,Metric,LCOE,0.009791606182907808,Δ$/kWh
Residential PV,BoS Fast Progress,8,Metric,Labor,-455.64548540407554,Δ$/system
Residential PV,BoS Fast Progress,8,Output,Electricity,184108.926916862,kWh
Residential PV,BoS Fast Progress,9,Cost,Cost,17820.34585353194,$/system
Residential PV,BoS Fast Progress,9,Metric,GHG,-0.003931009171552091,ΔgCO2e/system
Residential PV,BoS Fast Progress,9,Metric,LCOE,0.009329058158447937,Δ$/kWh
Residential PV,BoS Fast Progress,9,Metric,Labor,-425.7983332913659,Δ$/system
Residential PV,BoS Fast Progress,9,Output,Electricity,184102.20009742305,kWh
Residential PV,BoS Fast Progress,10,Cost,Cost,17707.684482030763,$/system
Residential PV,BoS Fast Progress,10,Metric,GHG,-0.00010025774325583825,ΔgCO2e/system
Residential PV,BoS Fast Progress,10,Metric,LCOE,0.009945464954246794,Δ$/kWh
Residential PV,BoS Fast Progress,10,Metric,Labor,-436.9459809602281,Δ$/system
Residential PV,BoS Fast Progress,10,Output,Electricity,184110.7307662395,kWh
Residential PV,BoS Fast Progress,11,Cost,Cost,17618.852588821894,$/system
Residential PV,BoS Fast Progress,11,Metric,GHG,-0.002578443133188557,ΔgCO2e/system
Residential PV,BoS Fast Progress,11,Metric,LCOE,0.010425088050960887,Δ$/kWh
Residential PV,BoS Fast Progress,11,Metric,Labor,-545.209285292156,Δ$/system
Residential PV,BoS Fast Progress,11,Output,Electricity,184105.21211559797,kWh
Residential PV,BoS Fast Progress,12,Cost,Cost,17663.36086892623,$/system
Residential PV,BoS Fast Progress,12,Metric,GHG,-0.0040856358756684585,ΔgCO2e/system
Residential PV,BoS Fast Progress,12,Metric,LCOE,0.010181584351296485,Δ$/kWh
Residential PV,BoS Fast Progress,12,Metric,Labor,-505.3944096491432,Δ$/system
Residential PV,BoS Fast Progress,12,Output,Electricity,184101.85576048872,kWh
Residential PV,BoS Fast Progress,13,Cost,Cost,17612.85130684457,$/system
Residential PV,BoS Fast Progress,13,Metric,GHG,-0.006090137311545618,ΔgCO2e/system
Residential PV,BoS Fast Progress,13,Metric,LCOE,0.010453621280166941,Δ$/kWh
Residential PV,BoS Fast Progress,13,Metric,Labor,-521.9510428135654,Δ$/system
Residential PV,BoS Fast Progress,13,Output,Electricity,184097.39195274457,kWh
Residential PV,BoS Fast Progress,14,Cost,Cost,17573.573084220934,$/system
Residential PV,BoS Fast Progress,14,Metric,GHG,-0.0008555017203235593,ΔgCO2e/system
Residential PV,BoS Fast Progress,14,Metric,LCOE,0.010673020929210394,Δ$/kWh
Residential PV,BoS Fast Progress,14,Metric,Labor,-581.3271965434508,Δ$/system
Residential PV,BoS Fast Progress,14,Output,Electricity,184109.048919645,kWh
Residential PV,BoS Fast Progress,15,Cost,Cost,17627.051388927106,$/system
Residential PV,BoS Fast Progress,15,Metric,GHG,0.0017407478889026606,ΔgCO2e/system
Residential PV,BoS Fast Progress,15,Metric,LCOE,0.010385556619216765,Δ$/kWh
Residential PV,BoS Fast Progress,15,Metric,Labor,-499.8600286889173,Δ$/system
Residential PV,BoS Fast Progress,15,Output,Electricity,184114.8304865244,kWh
Residential PV,BoS Fast Progress,16,Cost,Cost,17589.40702580125,$/system
Residential PV,BoS Fast Progress,16,Metric,GHG,-0.010703072714093764,ΔgCO2e/system
Residential PV,BoS Fast Progress,16,Metric,LCOE,0.010575636856923934,Δ$/kWh
Residential PV,BoS Fast Progress,16,Metric,Labor,-568.8635430070101,Δ$/system
Residential PV,BoS Fast Progress,16,Output,Electricity,184087.11944487575,kWh
Residential PV,BoS Fast Progress,17,Cost,Cost,17695.133603771752,$/system
Residential PV,BoS Fast Progress,17,Metric,GHG,-0.012555405555715993,ΔgCO2e/system
Residential PV,BoS Fast Progress,17,Metric,LCOE,0.009999153873783861,Δ$/kWh
Residential PV,BoS Fast Progress,17,Metric,Labor,-480.18632230843264,Δ$/system
Residential PV,BoS Fast Progress,17,Output,Electricity,184082.9945001213,kWh
Residential PV,BoS Fast Progress,18,Cost,Cost,17627.76163284843,$/system
Residential PV,BoS Fast Progress,18,Metric,GHG,-0.007250393908577735,ΔgCO2e/system
Residential PV,BoS Fast Progress,18,Metric,LCOE,0.01037128588681406,Δ$/kWh
Residential PV,BoS Fast Progress,18,Metric,Labor,-500.5971844664666,Δ$/system
Residential PV,BoS Fast Progress,18,Output,Electricity,184094.80818688124,kWh
Residential PV,BoS Fast Progress,19,Cost,Cost,17680.45215248494,$/system
Residential PV,BoS Fast Progress,19,Metric,GHG,-0.007372092675069553,ΔgCO2e/system
Residential PV,BoS Fast Progress,19,Metric,LCOE,0.010084930459558161,Δ$/kWh
