Technology,Scenario,Sample,Variable,Index,Value,Units
LDES,Base,17,Metric,GHG,12130.506753886508,gCO2e/kg
LDES,Base,17,Metric,Jobs,33.112097800118796,job/kg
LDES,Base,17,Output,AC Electricity,525.3066921843948,kilowatt hour
LDES,Base,18,Cost,Cost,355681709.5963857,USD/kg
LDES,Base,18,Metric,Cost,355681709.5963857,USD/kg
LDES,Base,18,Metric,GHG,12225.980426500239,gCO2e/kg
LDES,Base,18,Metric,Jobs,32.95585122861826,job/kg
LDES,Base,18,Output,AC Electricity,527.4850889501668,kilowatt hour
LDES,Base,19,Cost,Cost,355681724.04142946,USD/kg
LDES,Base,19,Metric,Cost,355681724.04142946,USD/kg
LDES,Base,19,Metric,GHG,9686.601802109519,gCO2e/kg
LDES,Base,19,Metric,Jobs,31.801877948011565,job/kg
LDES,Base,19,Output,AC Electricity,437.2035656977958,kilowatt hour
LDES,Base,20,Cost,Cost,355681689.6764381,USD/kg
LDES,Base,20,Metric,Cost,355681689.6764381,USD/kg
LDES,Base,20,Metric,GHG,14198.63996003539,gCO2e/kg
LDES,Base,20,Metric,Jobs,32.38664555615715,job/kg
LDES,Base,20,Output,AC Electricity,651.9847615935528,kilowatt hour
LDES,Base,21,Cost,Cost,355681706.46448845,USD/kg
LDES,Base,21,Metric,Cost,355681706.46448845,USD/kg
LDES,Base,21,Metric,GHG,11432.795250433655,gCO2e/kg
LDES,Base,21,Metric,Jobs,31.0435458428989,job/kg
LDES,Base,21,Output,AC Electricity,547.059446827777,kilowatt hour
LDES,Base,22,Cost,Cost,355681722.46297264,USD/kg
LDES,Base,22,Metric,Cost,355681722.46297264,USD/kg
LDES,Base,22,Metric,GHG,10739.858353214751,gCO2e/kg
LDES,Base,22,Metric,Jobs,32.16210624248285,job/kg
LDES,Base,22,Output,AC Electricity,447.06892077258004,kilowatt hour
LDES,Base,23,Cost,Cost,355681696.09172165,USD/kg
LDES,Base,23,Metric,Cost,355681696.09172165,USD/kg
LDES,Base,23,Metric,GHG,13744.667897097159,gCO2e/kg
LDES,Base,23,Metric,Jobs,32.6875393559949,job/kg
LDES,Base,23,Output,AC Electricity,611.8892392237364,kilowatt hour
LDES,Base,24,Cost,Cost,355681704.0806054,USD/kg
LDES,Base,24,Metric,Cost,355681704.0806054,USD/kg
LDES,Base,24,Metric,GHG,12601.651526348425,gCO2e/kg
LDES,Base,24,Metric,Jobs,32.0988883246604,job/kg
LDES,Base,24,Output,AC Electricity,561.9587160597628,kilowatt hour
LDES,Base,25,Cost,Cost,355681701.2181068,USD/kg
LDES,Base,25,Metric,Cost,355681701.2181068,USD/kg
LDES,Base,25,Metric,GHG,13248.895647876303,gCO2e/kg
LDES,Base,25,Metric,Jobs,32.66042023616542,job/kg
LDES,Base,25,Output,AC Electricity,579.8493320824615,kilowatt hour
LDES,Base,26,Cost,Cost,355681699.1745633,USD/kg
LDES,Base,26,Metric,Cost,355681699.1745633,USD/kg
LDES,Base,26,Metric,GHG,14438.401941700053,gCO2e/kg
LDES,Base,26,Metric,Jobs,33.18873900923472,job/kg
LDES,Base,26,Output,AC Electricity,592.6214791010193,kilowatt hour
LDES,Base,27,Cost,Cost,355681694.34456295,USD/kg
LDES,Base,27,Metric,Cost,355681694.34456295,USD/kg
LDES,Base,27,Metric,GHG,12730.221453543356,gCO2e/kg
LDES,Base,27,Metric,Jobs,32.19157041364699,job/kg
LDES,Base,27,Output,AC Electricity,622.8089814734273,kilowatt hour
LDES,Base,28,Cost,Cost,355681714.49756247,USD/kg
LDES,Base,28,Metric,Cost,355681714.49756247,USD/kg
LDES,Base,28,Metric,GHG,11654.379343090268,gCO2e/kg
LDES,Base,28,Metric,Jobs,30.85730109919009,job/kg
LDES,Base,28,Output,AC Electricity,496.85273420170495,kilowatt hour
LDES,Base,29,Cost,Cost,355681701.7816479,USD/kg
LDES,Base,29,Metric,Cost,355681701.7816479,USD/kg
LDES,Base,29,Metric,GHG,13562.211295051531,gCO2e/kg
LDES,Base,29,Metric,Jobs,33.2944320591176,job/kg
LDES,Base,29,Output,AC Electricity,576.3272001903821,kilowatt hour
LDES,Base,30,Cost,Cost,355681711.56669956,USD/kg
LDES,Base,30,Metric,Cost,355681711.56669956,USD/kg
LDES,Base,30,Metric,GHG,11494.970755704044,gCO2e/kg
LDES,Base,30,Metric,Jobs,32.8433655674929,job/kg
LDES,Base,30,Output,AC Electricity,515.170627465855,kilowatt hour
LDES,Base,31,Cost,Cost,355681703.33952004,USD/kg
LDES,Base,31,Metric,Cost,355681703.33952004,USD/kg
LDES,Base,31,Metric,GHG,13454.034962436092,gCO2e/kg
LDES,Base,31,Metric,Jobs,32.02684246393188,job/kg
LDES,Base,31,Output,AC Electricity,566.5904993731825,kilowatt hour
LDES,Base,32,Cost,Cost,355681706.02249926,USD/kg
LDES,Base,32,Metric,Cost,355681706.02249926,USD/kg
LDES,Base,32,Metric,GHG,11887.581137755331,gCO2e/kg
LDES,Base,32,Metric,Jobs,32.42459341523697,job/kg
LDES,Base,32,Output,AC Electricity,549.8218795251636,kilowatt hour
LDES,Base,33,Cost,Cost,355681685.88960177,USD/kg
LDES,Base,33,Metric,Cost,355681685.88960177,USD/kg
LDES,Base,33,Metric,GHG,14584.402368259767,gCO2e/kg
LDES,Base,33,Metric,Jobs,32.29372441067959,job/kg
LDES,Base,33,Output,AC Electricity,675.6524887517418,kilowatt hour
LDES,Base,34,Cost,Cost,355681694.1978892,USD/kg
LDES,Base,34,Metric,Cost,355681694.1978892,USD/kg
LDES,Base,34,Metric,GHG,14716.551011787511,gCO2e/kg
LDES,Base,34,Metric,Jobs,34.51828275796455,job/kg
LDES,Base,34,Output,AC Electricity,623.7256921227022,kilowatt hour
LDES,Base,35,Cost,Cost,355681694.72739893,USD/kg
LDES,Base,35,Metric,Cost,355681694.72739893,USD/kg
LDES,Base,35,Metric,GHG,14842.196330309825,gCO2e/kg
LDES,Base,35,Metric,Jobs,31.84256537156401,job/kg
LDES,Base,35,Output,AC Electricity,620.4162563683481,kilowatt hour
LDES,Base,36,Cost,Cost,355681714.707959,USD/kg
LDES,Base,36,Metric,Cost,355681714.707959,USD/kg
LDES,Base,36,Metric,GHG,10563.171267685977,gCO2e/kg
LDES,Base,36,Metric,Jobs,33.841502316864236,job/kg
LDES,Base,36,Output,AC Electricity,495.5377558642763,kilowatt hour
LDES,Base,37,Cost,Cost,355681714.1291931,USD/kg
LDES,Base,37,Metric,Cost,355681714.1291931,USD/kg
LDES,Base,37,Metric,GHG,11196.657076196563,gCO2e/kg
LDES,Base,37,Metric,Jobs,31.837090125949437,job/kg
LDES,Base,37,Output,AC Electricity,499.1550425600094,kilowatt hour
LDES,Base,38,Cost,Cost,355681699.0842367,USD/kg
LDES,Base,38,Metric,Cost,355681699.0842367,USD/kg
LDES,Base,38,Metric,GHG,13054.86100921178,gCO2e/kg
LDES,Base,38,Metric,Jobs,32.32105546850866,job/kg
LDES,Base,38,Output,AC Electricity,593.186020648892,kilowatt hour
LDES,Base,39,Cost,Cost,355681711.30142546,USD/kg
LDES,Base,39,Metric,Cost,355681711.30142546,USD/kg
LDES,Base,39,Metric,GHG,10725.477716752634,gCO2e/kg
LDES,Base,39,Metric,Jobs,32.400582638207474,job/kg
LDES,Base,39,Output,AC Electricity,516.8285907574259,kilowatt hour
LDES,Base,40,Cost,Cost,355681722.70065993,USD/kg
LDES,Base,40,Metric,Cost,355681722.70065993,USD/kg
LDES,Base,40,Metric,GHG,9361.868879045327,gCO2e/kg
LDES,Base,40,Metric,Jobs,31.622415862974396,job/kg
LDES,Base,40,Output,AC Electricity,445.5833751013282,kilowatt hour
LDES,Base,41,Cost,Cost,355681708.3042767,USD/kg
LDES,Base,41,Metric,Cost,355681708.3042767,USD/kg
LDES,Base,41,Metric,GHG,11895.049179352256,gCO2e/kg
LDES,Base,41,Metric,Jobs,32.919988219648495,job/kg
LDES,Base,41,Output,AC Electricity,535.5607703908486,kilowatt hour
LDES,Base,42,Cost,Cost,355681694.9979506,USD/kg
LDES,Base,42,Metric,Cost,355681694.9979506,USD/kg
LDES,Base,42,Metric,GHG,13666.669541310268,gCO2e/kg
LDES,Base,42,Metric,Jobs,34.35609420279501,job/kg
LDES,Base,42,Output,AC Electricity,618.725308508988,kilowatt hour
LDES,Base,43,Cost,Cost,355681699.26105523,USD/kg
LDES,Base,43,Metric,Cost,355681699.26105523,USD/kg
LDES,Base,43,Metric,GHG,12978.534753511378,gCO2e/kg
LDES,Base,43,Metric,Jobs,34.18698591801564,job/kg
LDES,Base,43,Output,AC Electricity,592.0809044235572,kilowatt hour
LDES,Base,44,Cost,Cost,355681716.0076625,USD/kg
LDES,Base,44,Metric,Cost,355681716.0076625,USD/kg
LDES,Base,44,Metric,GHG,10300.064206736211,gCO2e/kg
LDES,Base,44,Metric,Jobs,33.496395028565175,job/kg
LDES,Base,44,Output,AC Electricity,487.4146091071334,kilowatt hour
LDES,Base,45,Cost,Cost,355681713.0177095,USD/kg
LDES,Base,45,Metric,Cost,355681713.0177095,USD/kg
LDES,Base,45,Metric,GHG,11480.6899659986,gCO2e/kg
LDES,Base,45,Metric,Jobs,32.1524886981629,job/kg
LDES,Base,45,Output,AC Electricity,506.1018152196928,kilowatt hour
LDES,Base,46,Cost,Cost,355681725.10599494,USD/kg
LDES,Base,46,Metric,Cost,355681725.10599494,USD/kg
LDES,Base,46,Metric,GHG,9837.048144856046,gCO2e/kg
LDES,Base,46,Metric,Jobs,33.13487388981784,job/kg
LDES,Base,46,Output,AC Electricity,430.5500315453339,kilowatt hour
LDES,Base,47,Cost,Cost,355681708.95255727,USD/kg
LDES,Base,47,Metric,Cost,355681708.95255727,USD/kg
LDES,Base,47,Metric,GHG,11921.84987437368,gCO2e/kg
LDES,Base,47,Metric,Jobs,33.542714720041815,job/kg
LDES,Base,47,Output,AC Electricity,531.5090169998653,kilowatt hour
LDES,Base,48,Cost,Cost,355681690.5044722,USD/kg
LDES,Base,48,Metric,Cost,355681690.5044722,USD/kg
LDES,Base,48,Metric,GHG,14876.569813446684,gCO2e/kg
LDES,Base,48,Metric,Jobs,34.232535774790264,job/kg
LDES,Base,48,Output,AC Electricity,646.8095484355472,kilowatt hour
LDES,Base,49,Cost,Cost,355681714.7411902,USD/kg
LDES,Base,49,Metric,Cost,355681714.7411902,USD/kg
LDES,Base,49,Metric,GHG,11127.101523293586,gCO2e/kg
LDES,Base,49,Metric,Jobs,30.80583265087635,job/kg
LDES,Base,49,Output,AC Electricity,495.33006098040704,kilowatt hour
LDES,Base,50,Cost,Cost,355681703.80389,USD/kg
LDES,Base,50,Metric,Cost,355681703.80389,USD/kg
LDES,Base,50,Metric,GHG,12764.227945339122,gCO2e/kg
LDES,Base,50,Metric,Jobs,33.322879199517,job/kg
LDES,Base,50,Output,AC Electricity,563.6881873006183,kilowatt hour
LDES,High R&D LDES,1,Cost,Cost,355681699.9589642,USD/kg
LDES,High R&D LDES,1,Metric,Cost,355681699.9589642,USD/kg
LDES,High R&D LDES,1,Metric,GHG,7322.213411753294,gCO2e/kg
LDES,High R&D LDES,1,Metric,Jobs,33.920121621856524,job/kg
LDES,High R&D LDES,1,Output,AC Electricity,587.7189734711966,kilowatt hour
LDES,High R&D LDES,2,Cost,Cost,355681682.17648095,USD/kg
LDES,High R&D LDES,2,Metric,Cost,355681682.17648095,USD/kg
LDES,High R&D LDES,2,Metric,GHG,9348.63910117449,gCO2e/kg
LDES,High R&D LDES,2,Metric,Jobs,31.949345115161442,job/kg
LDES,High R&D LDES,2,Output,AC Electricity,698.8594939559908,kilowatt hour
LDES,High R&D LDES,3,Cost,Cost,355681684.3949005,USD/kg
LDES,High R&D LDES,3,Metric,Cost,355681684.3949005,USD/kg
LDES,High R&D LDES,3,Metric,GHG,9876.702575907706,gCO2e/kg
LDES,High R&D LDES,3,Metric,Jobs,33.463929148436655,job/kg
LDES,High R&D LDES,3,Output,AC Electricity,684.994371614496,kilowatt hour
LDES,High R&D LDES,4,Cost,Cost,355681699.7897739,USD/kg
LDES,High R&D LDES,4,Metric,Cost,355681699.7897739,USD/kg
LDES,High R&D LDES,4,Metric,GHG,7542.51699877917,gCO2e/kg
LDES,High R&D LDES,4,Metric,Jobs,34.75213696492568,job/kg
LDES,High R&D LDES,4,Output,AC Electricity,588.7764128251439,kilowatt hour
LDES,High R&D LDES,5,Cost,Cost,355681686.5156513,USD/kg
LDES,High R&D LDES,5,Metric,Cost,355681686.5156513,USD/kg
LDES,High R&D LDES,5,Metric,GHG,9863.099271727242,gCO2e/kg
LDES,High R&D LDES,5,Metric,Jobs,31.692630157092843,job/kg
LDES,High R&D LDES,5,Output,AC Electricity,671.7396793126354,kilowatt hour
LDES,High R&D LDES,6,Cost,Cost,355681706.2189985,USD/kg
LDES,High R&D LDES,6,Metric,Cost,355681706.2189985,USD/kg
LDES,High R&D LDES,6,Metric,GHG,7227.264343101522,gCO2e/kg
LDES,High R&D LDES,6,Metric,Jobs,33.368978177803065,job/kg
LDES,High R&D LDES,6,Output,AC Electricity,548.5937591764989,kilowatt hour
LDES,High R&D LDES,7,Cost,Cost,355681712.58348405,USD/kg
LDES,High R&D LDES,7,Metric,Cost,355681712.58348405,USD/kg
LDES,High R&D LDES,7,Metric,GHG,7104.338006902606,gCO2e/kg
LDES,High R&D LDES,7,Metric,Jobs,32.9585903390843,job/kg
LDES,High R&D LDES,7,Output,AC Electricity,508.8157245038538,kilowatt hour
LDES,High R&D LDES,8,Cost,Cost,355681689.04181796,USD/kg
LDES,High R&D LDES,8,Metric,Cost,355681689.04181796,USD/kg
LDES,High R&D LDES,8,Metric,GHG,9666.311913816711,gCO2e/kg
LDES,High R&D LDES,8,Metric,Jobs,31.440063528548357,job/kg
LDES,High R&D LDES,8,Output,AC Electricity,655.9511375878448,kilowatt hour
LDES,High R&D LDES,9,Cost,Cost,355681693.1764966,USD/kg
LDES,High R&D LDES,9,Metric,Cost,355681693.1764966,USD/kg
LDES,High R&D LDES,9,Metric,GHG,7775.535077487143,gCO2e/kg
LDES,High R&D LDES,9,Metric,Jobs,30.844459793251165,job/kg
LDES,High R&D LDES,9,Output,AC Electricity,630.1093956721376,kilowatt hour
LDES,High R&D LDES,10,Cost,Cost,355681709.3876924,USD/kg
LDES,High R&D LDES,10,Metric,Cost,355681709.3876924,USD/kg
LDES,High R&D LDES,10,Metric,GHG,7003.005735614323,gCO2e/kg
LDES,High R&D LDES,10,Metric,Jobs,33.14620286820963,job/kg
LDES,High R&D LDES,10,Output,AC Electricity,528.7894222509993,kilowatt hour
LDES,High R&D LDES,11,Cost,Cost,355681719.13870364,USD/kg
LDES,High R&D LDES,11,Metric,Cost,355681719.13870364,USD/kg
LDES,High R&D LDES,11,Metric,GHG,6652.057552444921,gCO2e/kg
LDES,High R&D LDES,11,Metric,Jobs,34.08509043571916,job/kg
LDES,High R&D LDES,11,Output,AC Electricity,467.8456020623548,kilowatt hour
LDES,High R&D LDES,12,Cost,Cost,355681714.33842003,USD/kg
LDES,High R&D LDES,12,Metric,Cost,355681714.33842003,USD/kg
LDES,High R&D LDES,12,Metric,GHG,6803.262783278128,gCO2e/kg
LDES,High R&D LDES,12,Metric,Jobs,31.808064948590868,job/kg
LDES,High R&D LDES,12,Output,AC Electricity,497.84737461377404,kilowatt hour
LDES,High R&D LDES,13,Cost,Cost,355681703.2015984,USD/kg
LDES,High R&D LDES,13,Metric,Cost,355681703.2015984,USD/kg
LDES,High R&D LDES,13,Metric,GHG,7289.871258421799,gCO2e/kg
LDES,High R&D LDES,13,Metric,Jobs,33.56064618152218,job/kg
LDES,High R&D LDES,13,Output,AC Electricity,567.4525095503042,kilowatt hour
LDES,High R&D LDES,14,Cost,Cost,355681706.9646103,USD/kg
LDES,High R&D LDES,14,Metric,Cost,355681706.9646103,USD/kg
LDES,High R&D LDES,14,Metric,GHG,7072.442818226466,gCO2e/kg
LDES,High R&D LDES,14,Metric,Jobs,31.77976058709297,job/kg
LDES,High R&D LDES,14,Output,AC Electricity,543.9336854994433,kilowatt hour
LDES,High R&D LDES,15,Cost,Cost,355681698.80058867,USD/kg
LDES,High R&D LDES,15,Metric,Cost,355681698.80058867,USD/kg
LDES,High R&D LDES,15,Metric,GHG,6992.473970452735,gCO2e/kg
LDES,High R&D LDES,15,Metric,Jobs,30.843419477919024,job/kg
LDES,High R&D LDES,15,Output,AC Electricity,594.9588206745884,kilowatt hour
LDES,High R&D LDES,16,Cost,Cost,355681710.74260914,USD/kg
LDES,High R&D LDES,16,Metric,Cost,355681710.74260914,USD/kg
LDES,High R&D LDES,16,Metric,GHG,6978.463053598434,gCO2e/kg
LDES,High R&D LDES,16,Metric,Jobs,33.10211955200492,job/kg
LDES,High R&D LDES,16,Output,AC Electricity,520.3211927433782,kilowatt hour
LDES,High R&D LDES,17,Cost,Cost,355681682.7442491,USD/kg
LDES,High R&D LDES,17,Metric,Cost,355681682.7442491,USD/kg
LDES,High R&D LDES,17,Metric,GHG,9406.006029246037,gCO2e/kg
LDES,High R&D LDES,17,Metric,Jobs,32.77309262113703,job/kg
LDES,High R&D LDES,17,Output,AC Electricity,695.310942774559,kilowatt hour
LDES,High R&D LDES,18,Cost,Cost,355681710.7536984,USD/kg
LDES,High R&D LDES,18,Metric,Cost,355681710.7536984,USD/kg
LDES,High R&D LDES,18,Metric,GHG,7000.328454478037,gCO2e/kg
LDES,High R&D LDES,18,Metric,Jobs,33.51890094248656,job/kg
LDES,High R&D LDES,18,Output,AC Electricity,520.2518847516479,kilowatt hour
LDES,High R&D LDES,19,Cost,Cost,355681722.8183822,USD/kg
LDES,High R&D LDES,19,Metric,Cost,355681722.8183822,USD/kg
LDES,High R&D LDES,19,Metric,GHG,5119.07551700963,gCO2e/kg
LDES,High R&D LDES,19,Metric,Jobs,34.18715105715461,job/kg
LDES,High R&D LDES,19,Output,AC Electricity,444.8476111204746,kilowatt hour
LDES,High R&D LDES,20,Cost,Cost,355681697.62818307,USD/kg
LDES,High R&D LDES,20,Metric,Cost,355681697.62818307,USD/kg
LDES,High R&D LDES,20,Metric,GHG,7323.07072579578,gCO2e/kg
LDES,High R&D LDES,20,Metric,Jobs,33.0366538839124,job/kg
LDES,High R&D LDES,20,Output,AC Electricity,602.2863554704918,kilowatt hour
LDES,High R&D LDES,21,Cost,Cost,355681698.77642936,USD/kg
LDES,High R&D LDES,21,Metric,Cost,355681698.77642936,USD/kg
LDES,High R&D LDES,21,Metric,GHG,7671.600811284302,gCO2e/kg
LDES,High R&D LDES,21,Metric,Jobs,31.427640965855748,job/kg
LDES,High R&D LDES,21,Output,AC Electricity,595.1098164263789,kilowatt hour
LDES,High R&D LDES,22,Cost,Cost,355681722.8763685,USD/kg
LDES,High R&D LDES,22,Metric,Cost,355681722.8763685,USD/kg
LDES,High R&D LDES,22,Metric,GHG,5416.203340345334,gCO2e/kg
LDES,High R&D LDES,22,Metric,Jobs,30.98123260716179,job/kg
LDES,High R&D LDES,22,Output,AC Electricity,444.4851962874623,kilowatt hour
LDES,High R&D LDES,23,Cost,Cost,355681709.37917215,USD/kg
LDES,High R&D LDES,23,Metric,Cost,355681709.37917215,USD/kg
LDES,High R&D LDES,23,Metric,GHG,7671.986935682703,gCO2e/kg
LDES,High R&D LDES,23,Metric,Jobs,34.20085623299641,job/kg
LDES,High R&D LDES,23,Output,AC Electricity,528.8426738625443,kilowatt hour
LDES,High R&D LDES,24,Cost,Cost,355681695.23354894,USD/kg
LDES,High R&D LDES,24,Metric,Cost,355681695.23354894,USD/kg
LDES,High R&D LDES,24,Metric,GHG,7443.451052023412,gCO2e/kg
LDES,High R&D LDES,24,Metric,Jobs,31.905908664617826,job/kg
LDES,High R&D LDES,24,Output,AC Electricity,617.2528189656653,kilowatt hour
LDES,High R&D LDES,25,Cost,Cost,355681703.96395576,USD/kg
LDES,High R&D LDES,25,Metric,Cost,355681703.96395576,USD/kg
LDES,High R&D LDES,25,Metric,GHG,5811.460979504686,gCO2e/kg
LDES,High R&D LDES,25,Metric,Jobs,34.48105293372913,job/kg
LDES,High R&D LDES,25,Output,AC Electricity,562.6877763526775,kilowatt hour
LDES,High R&D LDES,26,Cost,Cost,355681719.4867049,USD/kg
LDES,High R&D LDES,26,Metric,Cost,355681719.4867049,USD/kg
LDES,High R&D LDES,26,Metric,GHG,5476.4003884790545,gCO2e/kg
LDES,High R&D LDES,26,Metric,Jobs,33.63366314749901,job/kg
LDES,High R&D LDES,26,Output,AC Electricity,465.6705942085015,kilowatt hour
LDES,High R&D LDES,27,Cost,Cost,355681688.9868847,USD/kg
LDES,High R&D LDES,27,Metric,Cost,355681688.9868847,USD/kg
LDES,High R&D LDES,27,Metric,GHG,8544.422940120361,gCO2e/kg
LDES,High R&D LDES,27,Metric,Jobs,32.3547813468747,job/kg
LDES,High R&D LDES,27,Output,AC Electricity,656.294470416771,kilowatt hour
LDES,High R&D LDES,28,Cost,Cost,355681698.2255166,USD/kg
LDES,High R&D LDES,28,Metric,Cost,355681698.2255166,USD/kg
LDES,High R&D LDES,28,Metric,GHG,6896.621925375112,gCO2e/kg
LDES,High R&D LDES,28,Metric,Jobs,32.3795175145137,job/kg
LDES,High R&D LDES,28,Output,AC Electricity,598.5530207776002,kilowatt hour
LDES,High R&D LDES,29,Cost,Cost,355681699.6791497,USD/kg
LDES,High R&D LDES,29,Metric,Cost,355681699.6791497,USD/kg
LDES,High R&D LDES,29,Metric,GHG,8627.366754398905,gCO2e/kg
LDES,High R&D LDES,29,Metric,Jobs,34.31883956614831,job/kg
LDES,High R&D LDES,29,Output,AC Electricity,589.4678140958075,kilowatt hour
LDES,High R&D LDES,30,Cost,Cost,355681696.24573576,USD/kg
LDES,High R&D LDES,30,Metric,Cost,355681696.24573576,USD/kg
LDES,High R&D LDES,30,Metric,GHG,8715.168077846549,gCO2e/kg
LDES,High R&D LDES,30,Metric,Jobs,33.750913390019925,job/kg
LDES,High R&D LDES,30,Output,AC Electricity,610.9266513192828,kilowatt hour
LDES,High R&D LDES,31,Cost,Cost,355681709.34596676,USD/kg
LDES,High R&D LDES,31,Metric,Cost,355681709.34596676,USD/kg
LDES,High R&D LDES,31,Metric,GHG,7266.468956832324,gCO2e/kg
LDES,High R&D LDES,31,Metric,Jobs,33.30658444089581,job/kg
LDES,High R&D LDES,31,Output,AC Electricity,529.0502073882516,kilowatt hour
LDES,High R&D LDES,32,Cost,Cost,355681705.5911176,USD/kg
