years,fom,vom,capcost
2010,156.74253323478425,9.552327350718553,5625.240161623643
2011,156.74253323478425,9.552327350718553,5625.240161623643
2012,156.74253323478425,9.552327350718553,5625.240161623643
2013,156.74253323478425,9.552327350718553,5625.240161623643
2014,156.74253323478425,9.552327350718553,5625.240161623643
2015,156.74253323478425,9.552327350718553,5625.240161623643
2016,156.74253323478425,9.552327350718553,5625.240161623643
2017,156.74253323478425,9.552327350718553,5625.240161623643
2018,156.74253323478425,9.552327350718553,5625.240161623643
2019,156.74253323478425,9.552327350718553,5625.240161623643
2020,156.74253323478425,9.552327350718553,5625.240161623643
2021,156.74253323478425,9.552327350718553,5625.240161623643
2022,156.74253323478425,9.552327350718553,5625.240161623643
2023,156.74253323478425,9.552327350718553,5625.240161623643
2024,156.74253323478425,9.552327350718553,5625.240161623643
2025,156.74253323478425,9.552327350718553,5625.240161623643
2026,156.74253323478425,9.552327350718553,5625.240161623643
2027,156.74253323478425,9.552327350718553,5625.240161623643
2028,156.74253323478425,9.552327350718553,6876.389953422203
2029,156.74253323478425,10.089261101256092,3982.42449444144
2030,156.74253323478425,10.089261101256092,3646.1861102801545
2031,154.80547636085578,10.089261101256092,3519.6155438746387
2032,154.80547636085578,9.672581605594415,3519.6155438746387
2033,154.80547636085578,9.672581605594415,3519.6155438746387
2034,154.80547636085578,9.672581605594415,3519.6155438746387
2035,156.46728454819512,9.672581605594415,3819.7750483565815
2036,156.46728454819512,10.015463250939238,3383.2012371558644
2037,158.44094713598395,9.356509921986143,3211.780779335752
2038,155.53816199001594,9.356509921986143,3149.932517388148
2039,155.53816199001594,9.356509921986143,3127.316330089239
2040,155.53816199001594,9.356509921986143,3127.316330089239
2041,158.849900371049,9.464790762806675,3127.316330089239
2042,158.849900371049,9.464790762806675,2928.6270754410475
2043,158.74606559866012,9.541969503163845,2928.6270754410475
2044,158.74606559866012,9.541969503163845,2928.6270754410475
2045,158.74606559866012,9.541969503163845,2803.061690205711
2046,158.74606559866012,10.266969748340637,2586.4972097187356
2047,160.4242031048489,9.623315179825818,2586.4972097187356
2048,158.36584247942855,9.623315179825818,2586.4972097187356
2049,158.36584247942855,9.623315179825818,2892.0906971610066
2050,158.36584247942855,9.703195985481937,2800.885577676147
2051,158.36584247942855,9.987566607386661,2800.885577676147
2052,159.94244142882172,9.987566607386661,2706.5913028662226
2053,159.94244142882172,9.956565347874745,2706.5913028662226
2054,159.94244142882172,9.956565347874745,2706.5913028662226
2055,159.94244142882172,9.956565347874745,2706.5913028662226
2056,159.94244142882172,9.956565347874745,2706.5913028662226
2057,159.94244142882172,9.956565347874745,2706.5913028662226
2058,159.94244142882172,9.956565347874745,2706.5913028662226
2059,159.94244142882172,9.956565347874745,2706.5913028662226
2060,159.94244142882172,9.956565347874745,2706.5913028662226
